ID	lnL
ORTHOMCL3543	 -6049.092747
ORTHOMCL3544	 -3391.818373
ORTHOMCL3546	 -4252.292855
ORTHOMCL3547	 -4981.632027
ORTHOMCL3548	 -7337.569154
ORTHOMCL3550	 -3579.012894
ORTHOMCL3551	
ORTHOMCL3552	 -2332.072703
ORTHOMCL3553	 -2891.616215
ORTHOMCL3554	 -2764.931078
ORTHOMCL3555	 -2841.444261
ORTHOMCL3556	 -7367.860547
ORTHOMCL3557	  -163.394074
ORTHOMCL3559	 -4305.851061
ORTHOMCL3560	  -916.066366
ORTHOMCL3562	
ORTHOMCL3563	 -1358.805425
ORTHOMCL3565	 -4879.016536
ORTHOMCL3566	
ORTHOMCL3567	 -2701.328975
ORTHOMCL3568	 -5538.000944
ORTHOMCL3570	 -10431.048413
ORTHOMCL3571	 -3902.702284
ORTHOMCL3572	 -1849.680376
ORTHOMCL3575	 -2833.126742
ORTHOMCL3577	 -3087.947338
ORTHOMCL3578	 -4274.173102
ORTHOMCL3579	 -2973.603584
ORTHOMCL3580	 -3305.147120
ORTHOMCL3582	 -1846.912095
ORTHOMCL3583	 -1977.334452
ORTHOMCL3584	 -1373.340212
ORTHOMCL3585	  -818.120846
ORTHOMCL3586	
ORTHOMCL3587	  -739.361879
ORTHOMCL3588	 -2068.824613
ORTHOMCL3589	 -2108.671582
ORTHOMCL3590	 -6380.114834
ORTHOMCL3592	 -3432.514063
ORTHOMCL3593	 -4598.491354
ORTHOMCL3594	 -3811.227066
ORTHOMCL3595	 -3834.441996
ORTHOMCL3597	 -3579.467956
ORTHOMCL3598	 -2667.771013
ORTHOMCL3599	 -7043.956020
ORTHOMCL3600	 -1803.655711
ORTHOMCL3601	
ORTHOMCL3603	
ORTHOMCL3605	 -5674.347991
ORTHOMCL3608	 -1615.778164
ORTHOMCL3609	 -7516.047220
ORTHOMCL3610	 -2853.517685
ORTHOMCL3611	 -3895.641275
ORTHOMCL3612	 -4278.311449
ORTHOMCL3615	
ORTHOMCL3616	 -2819.730205
ORTHOMCL3617	 -4812.306774
ORTHOMCL3618	 -1708.336122
ORTHOMCL3619	 -3141.415602
ORTHOMCL3620	 -2852.976578
ORTHOMCL3622	 -6053.502426
ORTHOMCL3623	 -2027.268000
ORTHOMCL3625	 -2802.612533
ORTHOMCL3626	  -539.941215
ORTHOMCL3627	 -2646.568067
ORTHOMCL3628	 -2694.560696
ORTHOMCL3629	 -2969.532514
ORTHOMCL3630	  -907.894369
ORTHOMCL3632	 -3910.692139
ORTHOMCL3634	 -1678.612769
ORTHOMCL3636	 -7862.891483
ORTHOMCL3637	 -1609.384652
ORTHOMCL3638	 -2968.689365
ORTHOMCL3639	 -5220.831712
ORTHOMCL3640	  -513.517503
ORTHOMCL3641	 -3260.767686
ORTHOMCL3642	 -2253.297661
ORTHOMCL3643	 -6110.994631
ORTHOMCL3644	 -1878.550970
ORTHOMCL3645	 -3090.773931
ORTHOMCL3646	 -2348.139605
ORTHOMCL3647	 -3252.641930
ORTHOMCL3648	  -863.743379
ORTHOMCL3649	 -1863.795944
ORTHOMCL3650	 -3737.047296
ORTHOMCL3651	
ORTHOMCL3652	
ORTHOMCL3653	 -5836.313063
ORTHOMCL3654	  -981.493685
ORTHOMCL3655	 -3201.409287
ORTHOMCL3656	 -1216.182386
ORTHOMCL3657	
ORTHOMCL3658	 -6943.819963
ORTHOMCL3659	 -2807.082484
ORTHOMCL3660	
ORTHOMCL3661	 -3901.866654
ORTHOMCL3662	 -4861.075549
ORTHOMCL3663	  -999.845889
ORTHOMCL3664	 -1763.891953
ORTHOMCL3666	
ORTHOMCL3667	 -2392.387094
ORTHOMCL3671	 -1222.358670
ORTHOMCL3673	 -2976.954669
ORTHOMCL3674	 -2069.441067
ORTHOMCL3675	 -2874.600628
ORTHOMCL3676	 -2230.247150
ORTHOMCL3677	 -12292.506932
ORTHOMCL3679	  -921.821485
ORTHOMCL3680	 -1517.448990
ORTHOMCL3681	 -3223.171457
ORTHOMCL3683	 -11398.161498
ORTHOMCL3684	 -1312.114277
ORTHOMCL3685	 -2600.803678
ORTHOMCL3686	 -2129.016625
ORTHOMCL3687	 -1699.283820
ORTHOMCL3688	
ORTHOMCL3689	 -5599.105005
ORTHOMCL3690	 -2592.813077
ORTHOMCL3691	 -1955.871250
ORTHOMCL3692	 -1176.934816
ORTHOMCL3694	 -2614.806254
ORTHOMCL3696	 -2145.798645
ORTHOMCL3697	  -930.871621
ORTHOMCL3698	 -1863.988426
ORTHOMCL3699	 -1421.064250
ORTHOMCL3701	 -3349.796124
ORTHOMCL3702	   -86.921669
ORTHOMCL3703	 -2418.493002
ORTHOMCL3704	 -1758.328429
ORTHOMCL3705	 -1027.059012
ORTHOMCL3706	 -6299.371140
ORTHOMCL3707	 -1299.806221
ORTHOMCL3709	  -730.183640
ORTHOMCL3710	 -18832.664685
ORTHOMCL3711	 -5126.742824
ORTHOMCL3712	 -4175.292083
ORTHOMCL3713	 -7392.754275
ORTHOMCL3714	 -9482.831239
ORTHOMCL3717	 -6910.321414
ORTHOMCL3718	 -1530.331043
ORTHOMCL3719	 -2252.649169
ORTHOMCL3720	 -3190.148927
ORTHOMCL3721	 -5734.844497
ORTHOMCL3722	 -1467.194798
ORTHOMCL3723	 -3034.506961
ORTHOMCL3724	 -6655.940240
ORTHOMCL3725	 -2945.142607
ORTHOMCL3726	 -1903.540883
ORTHOMCL3727	 -3680.605767
ORTHOMCL3728	 -2911.584042
ORTHOMCL3729	 -2734.799277
ORTHOMCL3730	 -3343.234522
ORTHOMCL3732	 -5756.055048
ORTHOMCL3733	
ORTHOMCL3737	 -9715.784889
ORTHOMCL3738	 -1736.208596
ORTHOMCL3739	 -8295.686655
ORTHOMCL3740	 -1771.457856
ORTHOMCL3742	 -3197.053568
ORTHOMCL3743	 -5016.614403
ORTHOMCL3744	 -8334.738445
ORTHOMCL3746	 -3853.527530
ORTHOMCL3747	 -3504.743411
ORTHOMCL3748	 -8171.035416
ORTHOMCL3749	 -4615.330684
ORTHOMCL3750	  -969.355169
ORTHOMCL3751	 -1299.604880
ORTHOMCL3752	
ORTHOMCL3753	
ORTHOMCL3754	 -2435.696587
ORTHOMCL3755	 -6155.823003
ORTHOMCL3757	 -4516.984742
ORTHOMCL3758	 -1682.158146
ORTHOMCL3759	 -3000.885350
ORTHOMCL3760	 -3006.537743
ORTHOMCL3761	 -1646.238950
ORTHOMCL3762	 -3094.999637
ORTHOMCL3763	 -5735.394599
ORTHOMCL3764	 -1613.490273
ORTHOMCL3765	 -2294.467906
ORTHOMCL3766	 -4376.363325
ORTHOMCL3767	 -2712.290118
ORTHOMCL3768	
ORTHOMCL3769	 -3881.478986
ORTHOMCL3770	
ORTHOMCL3771	 -2474.229468
ORTHOMCL3772	  -833.729805
ORTHOMCL3773	 -3482.792929
ORTHOMCL3774	 -3419.475674
ORTHOMCL3775	 -7972.952850
ORTHOMCL3776	 -4125.156949
ORTHOMCL3777	 -2656.808079
ORTHOMCL3779	 -4411.511817
ORTHOMCL3780	 -7106.518613
ORTHOMCL3781	 -3761.057024
ORTHOMCL3782	 -1770.285919
ORTHOMCL3785	 -2269.388163
ORTHOMCL3787	 -2482.761421
ORTHOMCL3788	 -6622.414825
ORTHOMCL3789	 -2179.994128
ORTHOMCL3790	 -1090.687620
ORTHOMCL3791	 -1718.986067
ORTHOMCL3792	 -3403.134638
ORTHOMCL3793	 -2620.744835
ORTHOMCL3794	
ORTHOMCL3795	 -1347.937434
ORTHOMCL3796	
ORTHOMCL3799	 -14189.279293
ORTHOMCL3800	 -3353.072230
ORTHOMCL3801	 -2068.472923
ORTHOMCL3802	 -4515.464798
ORTHOMCL3804	 -3558.159436
ORTHOMCL3805	 -3858.252052
ORTHOMCL3806	 -2611.201609
ORTHOMCL3807	 -1681.252010
ORTHOMCL3808	 -1975.442844
ORTHOMCL3811	 -3560.377092
ORTHOMCL3813	 -4858.110468
ORTHOMCL3814	 -1703.701463
ORTHOMCL3815	 -4167.687469
ORTHOMCL3816	 -5346.262561
ORTHOMCL3818	  -817.333630
ORTHOMCL3819	
ORTHOMCL3820	 -3063.526966
ORTHOMCL3821	 -2526.647158
ORTHOMCL3822	 -13264.855734
ORTHOMCL3823	 -2532.285493
ORTHOMCL3826	 -1350.968174
ORTHOMCL3827	 -3365.797396
ORTHOMCL3828	 -2274.615302
ORTHOMCL3829	  -895.684588
ORTHOMCL3830	 -4224.030562
ORTHOMCL3831	
ORTHOMCL3832	 -16208.361726
ORTHOMCL3833	 -5455.536206
ORTHOMCL3834	 -4004.479142
ORTHOMCL3836	 -3748.919245
ORTHOMCL3837	 -1191.953399
ORTHOMCL3838	 -3157.561928
ORTHOMCL3839	 -4625.033708
ORTHOMCL3841	 -5063.695054
ORTHOMCL3844	 -4696.515752
ORTHOMCL3846	 -2408.498977
ORTHOMCL3847	 -4056.029653
ORTHOMCL3848	
ORTHOMCL3849	 -4714.620494
ORTHOMCL3850	 -7167.986821
ORTHOMCL3851	 -8962.328079
ORTHOMCL3852	 -2385.233743
ORTHOMCL3853	 -4896.298058
ORTHOMCL3854	 -3980.991864
ORTHOMCL3855	 -1077.253885
ORTHOMCL3857	 -3779.805674
ORTHOMCL3858	 -1215.518170
ORTHOMCL3860	 -3384.937342
ORTHOMCL3861	 -5000.218367
ORTHOMCL3862	 -3522.494389
ORTHOMCL3863	 -3409.054508
ORTHOMCL3865	 -7354.219534
ORTHOMCL3866	 -4436.998895
ORTHOMCL3867	 -1153.504594
ORTHOMCL3868	 -3556.640002
ORTHOMCL3869	 -5732.069002
ORTHOMCL3870	
ORTHOMCL3871	 -6479.386511
ORTHOMCL3872	 -2949.099169
ORTHOMCL3873	 -2515.543140
ORTHOMCL3874	 -7025.243423
ORTHOMCL3875	 -11242.836486
ORTHOMCL3876	 -3379.789419
ORTHOMCL3877	 -1956.433866
ORTHOMCL3878	 -4846.551844
ORTHOMCL3880	 -11086.528145
ORTHOMCL3881	 -1462.416304
ORTHOMCL3882	 -3231.278939
ORTHOMCL3884	 -4435.789819
ORTHOMCL3886	
ORTHOMCL3887	 -2646.334987
ORTHOMCL3888	 -3304.433571
ORTHOMCL3889	
ORTHOMCL3890	 -1954.111577
ORTHOMCL3891	 -5780.733271
ORTHOMCL3892	 -3012.982432
ORTHOMCL3893	 -10446.710733
ORTHOMCL3894	
ORTHOMCL3895	 -3100.991568
ORTHOMCL3896	 -6582.369299
ORTHOMCL3897	 -4001.342371
ORTHOMCL3898	 -2168.950454
ORTHOMCL3900	 -4928.481614
ORTHOMCL3902	 -4023.837406
ORTHOMCL3905	 -10535.276265
ORTHOMCL3906	  -992.061955
ORTHOMCL3907	 -1638.682997
ORTHOMCL3911	 -3164.323431
ORTHOMCL3912	  -573.247951
ORTHOMCL3913	 -5630.829182
ORTHOMCL3914	 -3253.347473
ORTHOMCL3915	 -3509.666164
ORTHOMCL3916	 -1458.315150
ORTHOMCL3917	 -7842.155100
ORTHOMCL3918	 -4693.626578
ORTHOMCL3919	 -4169.470183
ORTHOMCL3920	 -1721.477873
ORTHOMCL3921	 -4499.968322
ORTHOMCL3923	 -3349.820851
ORTHOMCL3924	 -4738.214892
ORTHOMCL3925	 -1631.386603
ORTHOMCL3926	 -2592.275950
ORTHOMCL3927	 -1639.872017
ORTHOMCL3928	 -2294.715601
ORTHOMCL3930	 -7089.769727
ORTHOMCL3932	 -10219.483798
ORTHOMCL3933	 -3593.820928
ORTHOMCL3935	 -2002.263536
ORTHOMCL3936	 -3735.743214
ORTHOMCL3938	 -2189.110241
ORTHOMCL3939	 -1934.674447
ORTHOMCL3940	 -2005.348736
ORTHOMCL3942	  -641.067856
ORTHOMCL3943	 -4283.365522
ORTHOMCL3944	 -1924.381381
ORTHOMCL3945	 -1525.207227
ORTHOMCL3946	 -5798.870430
ORTHOMCL3947	 -1355.842291
ORTHOMCL3948	 -2218.317593
ORTHOMCL3949	
ORTHOMCL3950	 -2081.784656
ORTHOMCL3951	 -5643.427121
ORTHOMCL3954	 -4621.309074
ORTHOMCL3956	 -3664.698055
ORTHOMCL3958	 -3251.802050
ORTHOMCL3960	 -8704.574957
ORTHOMCL3961	 -1572.351029
ORTHOMCL3962	  -870.625531
ORTHOMCL3964	 -6922.911459
ORTHOMCL3965	 -2815.909464
ORTHOMCL3968	 -1176.464515
ORTHOMCL3969	 -3052.552111
ORTHOMCL3970	 -1007.075044
ORTHOMCL3971	
ORTHOMCL3972	 -1478.183284
ORTHOMCL3973	 -1226.819668
ORTHOMCL3974	 -9048.871061
ORTHOMCL3975	 -4295.757506
ORTHOMCL3976	 -6728.590832
ORTHOMCL3977	 -2834.876942
ORTHOMCL3978	 -2794.566131
ORTHOMCL3980	 -1707.250948
ORTHOMCL3981	 -7715.925380
ORTHOMCL3982	 -1363.098602
ORTHOMCL3984	
ORTHOMCL3985	 -1432.307883
ORTHOMCL3986	 -9937.106245
ORTHOMCL3987	
ORTHOMCL3988	 -1424.654880
ORTHOMCL3989	  -921.399184
ORTHOMCL3991	
ORTHOMCL3994	 -2806.432054
ORTHOMCL3996	 -4520.284934
ORTHOMCL3997	 -9261.883604
ORTHOMCL3998	 -3039.852509
ORTHOMCL3999	  -787.949367
ORTHOMCL4000	 -2343.007398
ORTHOMCL4001	 -1070.396069
ORTHOMCL4002	 -1517.742267
ORTHOMCL4003	 -1898.305253
ORTHOMCL4004	 -1094.333517
ORTHOMCL4007	 -2991.297873
ORTHOMCL4008	 -7138.192928
ORTHOMCL4009	 -1709.004826
ORTHOMCL4013	 -3803.517317
ORTHOMCL4015	 -2379.751029
ORTHOMCL4017	 -6936.865581
ORTHOMCL4020	 -1316.845881
ORTHOMCL4021	 -2561.481970
ORTHOMCL4023	 -1671.594650
ORTHOMCL4024	 -3799.207480
ORTHOMCL4025	
ORTHOMCL4026	 -7180.024364
ORTHOMCL4027	 -3727.662079
ORTHOMCL4028	 -3095.799899
ORTHOMCL4029	 -3677.321859
ORTHOMCL4031	  -548.337884
ORTHOMCL4032	 -4654.873394
ORTHOMCL4033	 -3814.990208
ORTHOMCL4035	 -5132.949014
ORTHOMCL4039	 -10549.786538
ORTHOMCL4040	 -6457.878100
ORTHOMCL4042	 -1100.001087
ORTHOMCL4043	 -1197.167402
ORTHOMCL4045	 -2325.960729
ORTHOMCL4047	 -4032.589813
ORTHOMCL4048	 -9684.287616
ORTHOMCL4049	 -2335.751906
ORTHOMCL4050	  -286.251496
ORTHOMCL4051	 -6573.012688
ORTHOMCL4052	 -1937.643821
ORTHOMCL4054	 -1540.446024
ORTHOMCL4055	 -1498.645236
ORTHOMCL4056	 -4256.501260
ORTHOMCL4057	 -1101.078000
ORTHOMCL4058	 -3234.588318
ORTHOMCL4059	 -3627.076135
ORTHOMCL4061	 -3953.984499
ORTHOMCL4062	 -7819.192463
ORTHOMCL4063	 -3678.590876
ORTHOMCL4064	 -5013.436531
ORTHOMCL4065	 -2458.700531
ORTHOMCL4067	 -4138.259988
ORTHOMCL4068	 -2543.131686
ORTHOMCL4069	 -4475.878156
ORTHOMCL4070	 -2330.153055
ORTHOMCL4071	 -2582.719090
ORTHOMCL4072	 -3622.003612
ORTHOMCL4073	 -3606.949092
ORTHOMCL4077	 -7392.729923
ORTHOMCL4078	  -756.431277
ORTHOMCL4079	 -1124.326365
ORTHOMCL4080	 -2286.093959
ORTHOMCL4081	 -3348.002883
ORTHOMCL4082	 -2719.659294
ORTHOMCL4083	 -2373.741113
ORTHOMCL4084	 -3154.997291
ORTHOMCL4085	 -16238.036833
ORTHOMCL4086	 -1909.211212
ORTHOMCL4087	 -3804.083909
ORTHOMCL4088	 -1223.890927
ORTHOMCL4090	 -1542.463431
ORTHOMCL4091	 -2254.736736
ORTHOMCL4092	 -3007.611517
ORTHOMCL4093	 -1403.132937
ORTHOMCL4094	 -3967.360533
ORTHOMCL4095	  -964.288885
ORTHOMCL4096	 -8194.306102
ORTHOMCL4099	 -3777.519315
ORTHOMCL4100	 -5788.060019
ORTHOMCL4101	 -5542.531942
ORTHOMCL4102	 -2437.563538
ORTHOMCL4103	 -2930.486653
ORTHOMCL4104	 -2284.067235
ORTHOMCL4105	
ORTHOMCL4106	 -2937.179090
ORTHOMCL4107	 -4478.176329
ORTHOMCL4108	 -2179.782614
ORTHOMCL4109	  -748.422855
ORTHOMCL4110	 -6113.805387
ORTHOMCL4111	 -2984.774492
ORTHOMCL4112	 -2236.688355
ORTHOMCL4113	 -3125.004107
ORTHOMCL4114	 -17104.898726
ORTHOMCL4115	 -5687.666059
ORTHOMCL4116	  -392.759240
ORTHOMCL4117	 -9700.651604
ORTHOMCL4118	 -4870.877423
ORTHOMCL4120	 -1417.380395
ORTHOMCL4121	 -1240.340063
ORTHOMCL4122	
ORTHOMCL4123	
ORTHOMCL4124	
ORTHOMCL4126	 -5769.953778
ORTHOMCL4127	 -1654.771337
ORTHOMCL4130	 -5201.089433
ORTHOMCL4131	 -4213.876294
ORTHOMCL4132	
ORTHOMCL4133	 -2353.943809
ORTHOMCL4134	  -542.771965
ORTHOMCL4135	 -4458.138800
ORTHOMCL4136	 -10498.213100
ORTHOMCL4137	 -10608.236531
ORTHOMCL4138	 -7041.573052
ORTHOMCL4139	 -2084.260473
ORTHOMCL4140	 -4923.657799
ORTHOMCL4142	 -2074.328035
ORTHOMCL4144	 -5861.401646
ORTHOMCL4146	 -2933.485151
ORTHOMCL4147	  -745.542206
ORTHOMCL4149	 -5025.079833
ORTHOMCL4150	 -6967.832991
ORTHOMCL4151	 -5081.367201
ORTHOMCL4152	
ORTHOMCL4155	 -4915.572123
ORTHOMCL4157	 -6395.333978
ORTHOMCL4158	 -5366.510418
ORTHOMCL4159	 -4377.699533
ORTHOMCL4160	 -2211.182452
ORTHOMCL4161	 -10160.730965
ORTHOMCL4162	 -1832.053781
ORTHOMCL4163	 -5522.856769
ORTHOMCL4164	 -2085.817294
ORTHOMCL4165	 -1378.569032
ORTHOMCL4166	 -5635.590024
ORTHOMCL4167	 -7586.974094
ORTHOMCL4168	 -2308.621489
ORTHOMCL4169	  -969.587093
ORTHOMCL4172	 -3642.755754
ORTHOMCL4173	 -1481.117527
ORTHOMCL4174	 -2158.988593
ORTHOMCL4177	 -1220.441152
ORTHOMCL4179	 -7466.952613
ORTHOMCL4180	 -3942.678884
ORTHOMCL4181	  -798.264749
ORTHOMCL4183	 -3535.998427
ORTHOMCL4186	 -2491.543616
ORTHOMCL4189	 -3776.426533
