ID	lnL
ORTHOMCL3427	 -2146.081133
ORTHOMCL3429	 -8088.951905
ORTHOMCL3430	 -2863.575592
ORTHOMCL3431	 -1963.611937
ORTHOMCL3433	 -2873.817887
ORTHOMCL3435	 -9158.137146
ORTHOMCL3436	 -2580.696379
ORTHOMCL3440	 -2482.011118
ORTHOMCL3441	 -2517.257841
ORTHOMCL3444	 -1086.044540
ORTHOMCL3445	 -4650.749995
ORTHOMCL3446	 -13447.605655
ORTHOMCL3447	 -1879.922122
ORTHOMCL3448	 -2476.915660
ORTHOMCL3449	 -6196.134215
ORTHOMCL3450	 -3456.132852
ORTHOMCL3451	 -5842.655322
ORTHOMCL3454	 -1018.941507
ORTHOMCL3455	 -2140.407170
ORTHOMCL3457	 -19714.614215
ORTHOMCL3460	 -3378.140091
ORTHOMCL3461	 -4404.738027
ORTHOMCL3462	 -2218.693390
ORTHOMCL3463	 -2228.409053
ORTHOMCL3464	 -8818.513908
ORTHOMCL3465	 -5871.453714
ORTHOMCL3466	 -4512.476065
ORTHOMCL3468	 -5501.723460
ORTHOMCL3469	 -1953.868844
ORTHOMCL3471	 -3081.460368
ORTHOMCL3473	 -10072.620601
ORTHOMCL3474	 -4506.084109
ORTHOMCL3475	 -3482.918733
ORTHOMCL3476	 -3004.540139
ORTHOMCL3477	 -1212.457750
ORTHOMCL3478	 -1144.743985
ORTHOMCL3479	 -3742.652556
ORTHOMCL3480	 -4234.314355
ORTHOMCL3481	 -3043.223139
ORTHOMCL3482	 -1736.467281
ORTHOMCL3483	 -3482.284988
ORTHOMCL3484	 -4159.982323
ORTHOMCL3485	 -7366.240811
ORTHOMCL3486	 -1375.484589
ORTHOMCL3487	 -1899.556895
ORTHOMCL3488	 -2210.727806
ORTHOMCL3490	 -2452.876447
ORTHOMCL3491	 -1986.249374
ORTHOMCL3492	 -1771.072446
ORTHOMCL3493	 -2818.144889
ORTHOMCL3494	 -4237.760415
ORTHOMCL3495	 -2691.683206
ORTHOMCL3496	 -2104.408603
ORTHOMCL3497	 -3681.054424
ORTHOMCL3498	 -3035.529133
ORTHOMCL3500	 -2249.412213
ORTHOMCL3501	 -5456.226002
ORTHOMCL3502	 -2532.379137
ORTHOMCL3503	 -4500.286793
ORTHOMCL3505	 -4864.913618
ORTHOMCL3507	 -8728.764797
ORTHOMCL3508	 -1125.949733
ORTHOMCL3510	 -3689.680256
ORTHOMCL3512	 -6809.634592
ORTHOMCL3513	 -10930.615914
ORTHOMCL3515	 -2442.054243
ORTHOMCL3516	 -4950.524517
ORTHOMCL3517	 -1414.342200
ORTHOMCL3518	 -8926.652587
ORTHOMCL3520	 -1078.768065
ORTHOMCL3521	 -5760.656460
ORTHOMCL3522	 -2815.516173
ORTHOMCL3523	  -733.591677
ORTHOMCL3524	  -521.403281
ORTHOMCL3525	 -2523.732250
ORTHOMCL3526	 -1246.998549
ORTHOMCL3527	  -366.797937
ORTHOMCL3528	 -3686.421891
ORTHOMCL3529	 -1533.042673
ORTHOMCL3531	  -834.837945
ORTHOMCL3532	 -3243.135273
ORTHOMCL3533	 -5667.605140
ORTHOMCL3534	 -1936.335555
ORTHOMCL3535	 -6055.550110
ORTHOMCL3536	 -1164.599542
ORTHOMCL3537	 -1385.609332
ORTHOMCL3538	 -5392.172856
ORTHOMCL3539	 -3984.659948
ORTHOMCL3540	 -3863.296896
ORTHOMCL3541	 -3982.774312
ORTHOMCL3542	 -12898.278870
ORTHOMCL3543	 -6051.511011
ORTHOMCL3544	 -3393.063928
ORTHOMCL3546	 -4253.801567
ORTHOMCL3547	 -4988.199841
ORTHOMCL3548	 -7340.595578
ORTHOMCL3550	 -3582.639737
ORTHOMCL3552	 -2333.046666
ORTHOMCL3553	 -2892.505276
ORTHOMCL3554	 -2765.862803
ORTHOMCL3555	 -2841.814748
ORTHOMCL3556	 -7371.006959
ORTHOMCL3557	  -164.688330
ORTHOMCL3559	 -4307.497969
ORTHOMCL3560	  -916.658988
ORTHOMCL3563	 -1359.063349
ORTHOMCL3565	 -4879.394490
ORTHOMCL3567	 -2702.312392
ORTHOMCL3568	 -5541.085590
ORTHOMCL3570	 -10433.069848
ORTHOMCL3571	 -3903.917426
ORTHOMCL3572	 -1857.103357
ORTHOMCL3575	 -2839.993874
ORTHOMCL3577	 -3088.166291
ORTHOMCL3578	 -4278.870528
ORTHOMCL3579	 -2973.817764
ORTHOMCL3580	 -3306.267640
ORTHOMCL3582	 -1851.667760
ORTHOMCL3583	 -1977.635272
ORTHOMCL3584	 -1374.126557
ORTHOMCL3585	  -820.102784
ORTHOMCL3587	  -739.361936
ORTHOMCL3588	 -2073.605799
ORTHOMCL3589	 -2109.816114
ORTHOMCL3590	 -6388.310949
ORTHOMCL3592	 -3432.995554
ORTHOMCL3593	 -4603.304262
ORTHOMCL3594	 -3812.111330
ORTHOMCL3595	 -3835.694672
ORTHOMCL3597	 -3582.104702
ORTHOMCL3598	 -2668.948749
ORTHOMCL3599	 -7047.090401
ORTHOMCL3600	 -1804.148694
ORTHOMCL3605	 -5679.561050
ORTHOMCL3608	 -1618.626935
ORTHOMCL3609	 -7516.568152
ORTHOMCL3610	 -2853.776764
ORTHOMCL3611	 -3900.572011
ORTHOMCL3612	 -4279.951947
ORTHOMCL3616	 -2821.308101
ORTHOMCL3617	 -4813.898554
ORTHOMCL3618	 -1708.827791
ORTHOMCL3619	 -3142.820087
ORTHOMCL3620	 -2854.408077
ORTHOMCL3622	 -6057.197276
ORTHOMCL3623	 -2027.851046
ORTHOMCL3625	 -2802.645908
ORTHOMCL3626	  -540.737614
ORTHOMCL3627	 -2646.934678
ORTHOMCL3628	 -2696.017252
ORTHOMCL3629	 -2969.665949
ORTHOMCL3630	  -908.364686
ORTHOMCL3632	 -3915.602969
ORTHOMCL3634	 -1679.657802
ORTHOMCL3636	 -7869.826505
ORTHOMCL3637	 -1609.659455
ORTHOMCL3638	 -2971.461567
ORTHOMCL3639	 -5228.256073
ORTHOMCL3640	  -513.545741
ORTHOMCL3641	 -3261.940270
ORTHOMCL3642	 -2253.301616
ORTHOMCL3643	 -6119.332470
ORTHOMCL3644	 -1879.459665
ORTHOMCL3645	 -3095.063260
ORTHOMCL3646	 -2349.156523
ORTHOMCL3647	 -3253.309633
ORTHOMCL3648	  -864.185503
ORTHOMCL3649	 -1863.788752
ORTHOMCL3650	 -3737.528909
ORTHOMCL3653	 -5839.481679
ORTHOMCL3654	  -982.439164
ORTHOMCL3655	 -3201.409286
ORTHOMCL3656	 -1216.182787
ORTHOMCL3658	 -6944.669881
ORTHOMCL3659	 -2808.166435
ORTHOMCL3661	 -3902.212731
ORTHOMCL3662	 -4862.412783
ORTHOMCL3663	  -999.956799
ORTHOMCL3664	 -1764.972114
ORTHOMCL3667	 -2394.405521
ORTHOMCL3671	 -1222.376776
ORTHOMCL3673	 -2976.657988
ORTHOMCL3674	 -2070.029222
ORTHOMCL3675	 -2879.911464
ORTHOMCL3676	 -2231.854903
ORTHOMCL3677	 -12298.546340
ORTHOMCL3679	  -923.379222
ORTHOMCL3680	 -1518.885964
ORTHOMCL3681	 -3223.187096
ORTHOMCL3683	 -11407.374830
ORTHOMCL3684	 -1312.158723
ORTHOMCL3685	 -2602.520629
ORTHOMCL3686	 -2129.162976
ORTHOMCL3687	 -1699.283820
ORTHOMCL3689	 -5608.456178
ORTHOMCL3690	 -2595.382571
ORTHOMCL3691	 -1956.244171
ORTHOMCL3692	 -1177.022337
ORTHOMCL3694	 -2615.631161
ORTHOMCL3696	 -2145.955345
ORTHOMCL3697	  -931.287832
ORTHOMCL3698	 -1866.865470
ORTHOMCL3699	 -1421.071591
ORTHOMCL3701	 -3351.656453
ORTHOMCL3702	   -86.921669
ORTHOMCL3703	 -2419.177780
ORTHOMCL3704	 -1759.347758
ORTHOMCL3705	 -1027.146021
ORTHOMCL3706	 -6304.094730
ORTHOMCL3707	 -1302.382900
ORTHOMCL3709	  -730.206534
ORTHOMCL3710	 -18842.399883
ORTHOMCL3711	 -5120.755886
ORTHOMCL3712	 -4178.475866
ORTHOMCL3713	 -7393.477054
ORTHOMCL3714	 -9507.823005
ORTHOMCL3717	 -6920.069716
ORTHOMCL3718	 -1531.027831
ORTHOMCL3719	 -2252.780856
ORTHOMCL3720	 -3193.816028
ORTHOMCL3721	 -5737.880084
ORTHOMCL3722	 -1467.514375
ORTHOMCL3723	 -3037.005272
ORTHOMCL3724	 -6659.580023
ORTHOMCL3725	 -2945.921387
ORTHOMCL3726	 -1906.207227
ORTHOMCL3727	 -3685.118307
ORTHOMCL3728	 -2912.353263
ORTHOMCL3729	 -2736.970758
ORTHOMCL3730	 -3344.332707
ORTHOMCL3732	 -5756.146831
ORTHOMCL3737	 -9726.626474
ORTHOMCL3738	 -1736.401747
ORTHOMCL3739	 -8296.552555
ORTHOMCL3740	 -1771.754942
ORTHOMCL3742	 -3198.218779
ORTHOMCL3743	 -5017.565436
ORTHOMCL3744	 -8337.050179
ORTHOMCL3746	 -3856.082490
ORTHOMCL3747	 -3505.992343
ORTHOMCL3748	 -8172.623042
ORTHOMCL3749	 -4616.749334
ORTHOMCL3750	  -969.680684
ORTHOMCL3751	 -1300.461169
ORTHOMCL3754	 -2437.176316
ORTHOMCL3755	 -6160.139636
ORTHOMCL3757	 -4517.528195
ORTHOMCL3758	 -1685.789624
ORTHOMCL3759	 -3004.297580
ORTHOMCL3760	 -3007.304042
ORTHOMCL3761	 -1647.601521
ORTHOMCL3762	 -3096.790460
ORTHOMCL3763	 -5737.933018
ORTHOMCL3764	 -1613.490273
ORTHOMCL3765	 -2295.439902
ORTHOMCL3766	 -4377.694885
ORTHOMCL3767	 -2712.290081
ORTHOMCL3769	 -3882.259800
ORTHOMCL3771	 -2476.518712
ORTHOMCL3772	  -833.835564
ORTHOMCL3773	 -3488.252513
ORTHOMCL3774	 -3420.163339
ORTHOMCL3775	 -7976.279821
ORTHOMCL3776	 -4131.058736
ORTHOMCL3777	 -2661.669515
ORTHOMCL3779	 -4411.841775
ORTHOMCL3780	 -7114.066147
ORTHOMCL3781	 -3762.566911
ORTHOMCL3782	 -1770.723093
ORTHOMCL3785	 -2273.462490
ORTHOMCL3787	 -2486.556912
ORTHOMCL3788	 -6622.872427
ORTHOMCL3789	 -2180.171311
ORTHOMCL3790	 -1091.346234
ORTHOMCL3791	 -1723.407923
ORTHOMCL3792	 -3403.242614
ORTHOMCL3793	 -2624.319996
ORTHOMCL3795	 -1348.271182
ORTHOMCL3799	 -14196.831740
ORTHOMCL3800	 -3353.275190
ORTHOMCL3801	 -2069.767038
ORTHOMCL3802	 -4516.049345
ORTHOMCL3804	 -3562.118184
ORTHOMCL3805	 -3861.896046
ORTHOMCL3806	 -2612.354877
ORTHOMCL3807	 -1682.595073
ORTHOMCL3808	 -1976.591131
ORTHOMCL3811	 -3562.001097
ORTHOMCL3813	 -4859.198117
ORTHOMCL3814	 -1704.311274
ORTHOMCL3815	 -4164.894799
ORTHOMCL3816	 -5348.766837
ORTHOMCL3818	  -817.333629
ORTHOMCL3820	 -3065.671550
ORTHOMCL3821	 -2526.839813
ORTHOMCL3822	 -13265.526258
ORTHOMCL3823	 -2533.724424
ORTHOMCL3826	 -1355.213708
ORTHOMCL3827	 -3365.866721
ORTHOMCL3828	 -2274.985421
ORTHOMCL3829	  -895.725546
ORTHOMCL3830	 -4230.890010
ORTHOMCL3832	 -16212.652794
ORTHOMCL3833	 -5463.559967
ORTHOMCL3834	 -4005.614557
ORTHOMCL3836	 -3749.175561
ORTHOMCL3837	 -1193.496667
ORTHOMCL3838	 -3159.709198
ORTHOMCL3839	 -4626.207918
ORTHOMCL3841	 -5067.932272
ORTHOMCL3844	 -4697.635446
ORTHOMCL3846	 -2408.827734
ORTHOMCL3847	 -4057.001763
ORTHOMCL3849	 -4715.952422
ORTHOMCL3850	 -7170.110243
ORTHOMCL3851	 -8967.988641
ORTHOMCL3852	 -2389.399366
ORTHOMCL3853	 -4897.450488
ORTHOMCL3854	 -3982.824167
ORTHOMCL3855	 -1077.361768
ORTHOMCL3857	 -3780.907343
ORTHOMCL3858	 -1216.351674
ORTHOMCL3860	 -3386.528540
ORTHOMCL3861	 -5000.095148
ORTHOMCL3862	 -3523.037791
ORTHOMCL3863	 -3411.411390
ORTHOMCL3865	 -7354.427121
ORTHOMCL3866	 -4438.559803
ORTHOMCL3867	 -1155.572748
ORTHOMCL3868	 -3559.623159
ORTHOMCL3869	 -5735.102788
ORTHOMCL3871	 -6486.642268
ORTHOMCL3872	 -2950.169563
ORTHOMCL3873	 -2515.653827
ORTHOMCL3874	 -7026.477048
ORTHOMCL3875	 -11251.794515
ORTHOMCL3876	 -3380.447992
ORTHOMCL3877	 -1962.401244
ORTHOMCL3878	 -4848.784600
ORTHOMCL3880	 -11088.243910
ORTHOMCL3881	 -1463.530599
ORTHOMCL3882	 -3237.953188
ORTHOMCL3884	 -4444.641509
ORTHOMCL3887	 -2650.945834
ORTHOMCL3888	 -3304.671410
ORTHOMCL3890	 -1954.177760
ORTHOMCL3891	 -5785.487404
ORTHOMCL3892	 -3016.719067
ORTHOMCL3893	 -10457.057382
ORTHOMCL3895	 -3101.796396
ORTHOMCL3896	 -6582.756498
ORTHOMCL3897	 -4001.388624
ORTHOMCL3898	 -2169.148623
ORTHOMCL3900	 -4929.744520
ORTHOMCL3902	 -4027.993789
ORTHOMCL3905	 -10535.734040
ORTHOMCL3906	  -992.137263
ORTHOMCL3907	 -1639.400222
ORTHOMCL3911	 -3164.770881
ORTHOMCL3912	  -573.261874
ORTHOMCL3913	 -5634.506244
ORTHOMCL3914	 -3255.296277
ORTHOMCL3915	 -3510.046519
ORTHOMCL3916	 -1458.315135
ORTHOMCL3917	 -7850.699621
ORTHOMCL3918	 -4695.248566
ORTHOMCL3919	 -4173.223340
ORTHOMCL3920	 -1721.938249
ORTHOMCL3921	 -4504.247856
ORTHOMCL3923	 -3352.715120
ORTHOMCL3924	 -4740.725082
ORTHOMCL3925	 -1631.762290
ORTHOMCL3926	 -2593.449298
ORTHOMCL3927	 -1640.101158
ORTHOMCL3928	 -2295.709800
ORTHOMCL3930	 -7096.016720
ORTHOMCL3932	 -10221.192621
ORTHOMCL3933	 -3599.227056
ORTHOMCL3935	 -2004.002914
ORTHOMCL3936	 -3742.261369
ORTHOMCL3938	 -2189.228365
ORTHOMCL3939	 -1935.427541
ORTHOMCL3940	 -2006.098433
ORTHOMCL3942	  -641.739156
ORTHOMCL3943	 -4285.966094
ORTHOMCL3944	 -1924.758450
ORTHOMCL3945	 -1525.773344
ORTHOMCL3946	 -5801.227509
ORTHOMCL3947	 -1355.937624
ORTHOMCL3948	 -2220.808228
ORTHOMCL3950	 -2083.155697
ORTHOMCL3951	 -5644.365677
ORTHOMCL3954	 -4624.233390
ORTHOMCL3956	 -3668.425735
ORTHOMCL3958	 -3252.885746
ORTHOMCL3960	 -8711.048942
ORTHOMCL3961	 -1574.208856
ORTHOMCL3962	  -872.635790
ORTHOMCL3964	 -6913.935688
ORTHOMCL3965	 -2818.268398
ORTHOMCL3968	 -1176.315640
ORTHOMCL3969	 -3055.571988
ORTHOMCL3970	 -1007.074723
ORTHOMCL3972	 -1478.778802
ORTHOMCL3973	 -1228.217024
ORTHOMCL3974	 -9053.292206
ORTHOMCL3975	 -4296.258737
ORTHOMCL3976	 -6730.091886
ORTHOMCL3977	 -2833.792699
ORTHOMCL3978	 -2797.231473
ORTHOMCL3980	 -1708.486381
ORTHOMCL3981	 -7717.758593
ORTHOMCL3982	 -1364.245331
ORTHOMCL3985	 -1432.485613
ORTHOMCL3986	 -9939.514459
ORTHOMCL3988	 -1428.041759
ORTHOMCL3989	  -922.102346
ORTHOMCL3994	 -2806.808385
ORTHOMCL3996	 -4523.109443
ORTHOMCL3997	 -9270.301336
ORTHOMCL3998	 -3040.261518
ORTHOMCL3999	  -787.920773
ORTHOMCL4000	 -2343.510256
ORTHOMCL4001	 -1072.880822
ORTHOMCL4002	 -1521.189037
ORTHOMCL4003	 -1898.386961
ORTHOMCL4004	 -1094.358576
ORTHOMCL4007	 -2996.607975
ORTHOMCL4008	 -7142.240494
ORTHOMCL4009	 -1710.837224
ORTHOMCL4013	 -3803.517317
ORTHOMCL4015	 -2380.119105
ORTHOMCL4017	 -6938.838250
ORTHOMCL4020	 -1319.456541
ORTHOMCL4021	 -2561.996340
ORTHOMCL4023	 -1671.593143
ORTHOMCL4024	 -3800.589079
ORTHOMCL4026	 -7180.652190
ORTHOMCL4027	 -3733.703550
ORTHOMCL4028	 -3096.402252
ORTHOMCL4029	 -3680.086773
ORTHOMCL4031	  -548.338175
ORTHOMCL4032	 -4655.702607
ORTHOMCL4033	 -3817.779067
ORTHOMCL4035	 -5135.325609
ORTHOMCL4039	 -10554.453947
ORTHOMCL4040	 -6467.113031
ORTHOMCL4042	 -1103.455219
ORTHOMCL4043	 -1197.170635
ORTHOMCL4045	 -2326.036168
ORTHOMCL4047	 -4033.641352
ORTHOMCL4048	 -9701.523780
ORTHOMCL4049	 -2337.695026
ORTHOMCL4050	  -286.251496
ORTHOMCL4051	 -6579.031153
ORTHOMCL4052	 -1938.335662
ORTHOMCL4054	 -1541.839306
ORTHOMCL4055	 -1498.937539
ORTHOMCL4056	 -4262.969631
ORTHOMCL4057	 -1101.644070
ORTHOMCL4058	 -3236.654931
ORTHOMCL4059	 -3627.076135
ORTHOMCL4061	 -3957.275518
ORTHOMCL4062	 -7819.765637
ORTHOMCL4063	 -3679.784437
ORTHOMCL4064	 -5017.529442
ORTHOMCL4065	 -2458.821677
ORTHOMCL4067	 -4139.128548
ORTHOMCL4068	 -2543.673929
ORTHOMCL4069	 -4477.090482
ORTHOMCL4070	 -2331.072457
ORTHOMCL4071	 -2584.294670
ORTHOMCL4072	 -3627.904665
ORTHOMCL4073	 -3608.247748
ORTHOMCL4077	 -7399.388789
ORTHOMCL4078	  -756.485902
ORTHOMCL4079	 -1124.538307
ORTHOMCL4080	 -2288.829230
ORTHOMCL4081	 -3348.479682
ORTHOMCL4082	 -2722.029482
ORTHOMCL4083	 -2378.249551
ORTHOMCL4084	 -3155.627004
ORTHOMCL4085	 -16247.637065
ORTHOMCL4086	 -1911.133573
ORTHOMCL4087	 -3804.641052
ORTHOMCL4088	 -1223.958265
ORTHOMCL4090	 -1542.547337
ORTHOMCL4091	 -2255.794905
ORTHOMCL4092	 -3013.395167
ORTHOMCL4093	 -1403.155872
ORTHOMCL4094	 -3969.941174
ORTHOMCL4095	  -964.288884
ORTHOMCL4096	 -8196.159943
ORTHOMCL4099	 -3785.404426
ORTHOMCL4100	 -5788.284932
ORTHOMCL4101	 -5544.082199
ORTHOMCL4102	 -2437.883695
ORTHOMCL4103	 -2935.356702
ORTHOMCL4104	 -2284.677552
ORTHOMCL4106	 -2938.154198
ORTHOMCL4107	 -4483.284598
ORTHOMCL4108	 -2180.181482
ORTHOMCL4109	  -748.450942
ORTHOMCL4110	 -6115.975098
ORTHOMCL4111	 -2986.150405
ORTHOMCL4112	 -2236.805006
ORTHOMCL4113	 -3128.225603
ORTHOMCL4114	 -17108.300511
ORTHOMCL4115	 -5689.444878
ORTHOMCL4116	  -392.927444
ORTHOMCL4117	 -9703.591906
ORTHOMCL4118	 -4870.877432
ORTHOMCL4120	 -1417.977557
ORTHOMCL4121	 -1242.132348
ORTHOMCL4126	 -5770.499868
ORTHOMCL4127	 -1655.116466
ORTHOMCL4130	 -5209.929506
ORTHOMCL4131	 -4205.682895
ORTHOMCL4133	 -2353.943809
ORTHOMCL4134	  -542.790758
ORTHOMCL4135	 -4460.543450
ORTHOMCL4136	 -10500.095800
ORTHOMCL4137	 -10608.805435
ORTHOMCL4138	 -7041.573052
ORTHOMCL4139	 -2084.446782
ORTHOMCL4140	 -4921.350341
ORTHOMCL4142	 -2074.843127
ORTHOMCL4144	 -5869.395346
ORTHOMCL4146	 -2936.254877
ORTHOMCL4147	  -745.783047
ORTHOMCL4149	 -5028.762969
ORTHOMCL4150	 -6979.330027
ORTHOMCL4151	 -5081.782875
ORTHOMCL4155	 -4919.262355
ORTHOMCL4157	 -6398.506718
ORTHOMCL4158	 -5370.866578
ORTHOMCL4159	 -4378.288202
ORTHOMCL4160	 -2212.433180
ORTHOMCL4161	 -10163.438231
ORTHOMCL4162	 -1832.573407
ORTHOMCL4163	 -5523.458026
ORTHOMCL4164	 -2086.548358
ORTHOMCL4165	 -1380.449276
ORTHOMCL4166	 -5639.214907
ORTHOMCL4167	 -7586.974094
ORTHOMCL4168	 -2308.641985
ORTHOMCL4169	  -969.684454
ORTHOMCL4172	 -3645.046125
ORTHOMCL4173	 -1482.682530
ORTHOMCL4174	 -2159.322513
ORTHOMCL4177	 -1223.325219
ORTHOMCL4179	 -7472.529767
ORTHOMCL4180	 -3945.592744
ORTHOMCL4181	  -798.264745
ORTHOMCL4183	 -3541.187239
ORTHOMCL4186	 -2491.906389
ORTHOMCL4189	 -3776.694507
ORTHOMCL4191	 -8636.782849
ORTHOMCL4192	 -1437.283432
ORTHOMCL4193	 -5308.840543
ORTHOMCL4194	 -2692.788935
ORTHOMCL4196	 -3363.064503
ORTHOMCL4197	 -4641.251956
ORTHOMCL4198	 -13953.033722
ORTHOMCL4199	 -3396.731259
ORTHOMCL4200	 -6148.020556
ORTHOMCL4201	 -5832.657378
ORTHOMCL4203	  -431.704671
ORTHOMCL4205	 -2744.504513
ORTHOMCL4206	 -4638.990360
ORTHOMCL4207	 -2884.679848
ORTHOMCL4208	 -4209.870729
ORTHOMCL4209	 -3184.532305
ORTHOMCL4211	 -10629.228529
ORTHOMCL4212	 -13105.851519
ORTHOMCL4214	   -12.627766
ORTHOMCL4216	 -4515.914104
ORTHOMCL4219	  -719.025871
ORTHOMCL4220	 -1708.363809
ORTHOMCL4221	 -1311.892449
ORTHOMCL4222	 -2323.273184
ORTHOMCL4223	 -2598.277380
ORTHOMCL4224	 -3228.921278
ORTHOMCL4225	 -1335.234280
ORTHOMCL4226	 -1522.969925
ORTHOMCL4227	 -5913.574200
ORTHOMCL4229	 -1578.727677
ORTHOMCL4230	 -1278.421779
ORTHOMCL4233	 -2217.727838
ORTHOMCL4234	 -2319.033535
ORTHOMCL4235	 -2074.608257
ORTHOMCL4236	 -1460.182184
