chr1_7740822	7740822	1	94.55746146
chr1_8486705	8486705	1	94.69432884
chr1_8486719	8486719	1	94.97651979
chr1_8486725	8486725	1	96.20547713
chr1_8693634	8693634	1	96.47005543
chr1_8693681	8693681	1	97.13227581
chr1_8776125	8776125	1	97.24534788
chr1_8864467	8864467	1	97.30364903
chr1_8893351	8893351	1	97.38752496
chr1_9010066	9010066	1	97.84155439
chr1_9259874	9259874	1	98.2625505
chr1_9260133	9260133	1	98.48819582
chr1_9482607	9482607	1	98.49417702
chr1_9482626	9482626	1	98.49417702
chr1_9634578	9634578	1	98.86209055
chr1_9671567	9671567	1	98.8825715
chr1_9852810	9852810	1	98.8825715
chr1_10228602	10228602	1	98.8825715
chr1_10362431	10362431	1	99.14476115
chr1_10657210	10657210	1	99.14476115
chr1_10657898	10657898	1	99.23598529
chr1_10657905	10657905	1	99.28693823
chr1_10713652	10713652	1	99.28693823
chr1_10713663	10713663	1	99.48838534
chr1_10713722	10713722	1	99.59704946
chr1_10713975	10713975	1	99.9348795
chr1_10790649	10790649	1	100.1978654
chr1_10790667	10790667	1	100.7404905
chr1_10790669	10790669	1	102.6775848
chr1_10790720	10790720	1	103.3758747
chr1_11035271	11035271	1	104.8150615
chr1_11583344	11583344	1	105.1528915
chr1_11583378	11583378	1	105.1678757
chr1_11616280	11616280	1	105.4865966
chr1_11696921	11696921	1	105.6516337
chr1_11821595	11821595	1	105.7678954
chr1_11933015	11933015	1	106.049199
chr1_12016232	12016232	1	106.3305026
chr1_12221149	12221149	1	106.6118014
chr1_12240917	12240917	1	106.7532351
chr1_12240947	12240947	1	106.7987152
chr1_12529102	12529102	1	106.7987152
chr1_12529112	12529112	1	106.7987152
chr1_13009191	13009191	1	106.9073841
chr1_13784529	13784529	1	107.0160483
chr1_14217976	14217976	1	107.0160483
chr1_14942299	14942299	1	107.191086
chr1_14942349	14942349	1	107.2520779
chr1_15122954	15122954	1	107.3130747
chr1_15122971	15122971	1	107.4056562
chr1_15532703	15532703	1	107.6039952
chr1_16389191	16389191	1	107.8264365
chr1_16897692	16897692	1	107.8600502
chr1_16897693	16897693	1	108.3298121
chr1_16897705	16897705	1	108.6696182
chr1_16897712	16897712	1	108.6696182
chr1_17952938	17952938	1	109.0094244
chr1_17952955	17952955	1	109.2705061
chr1_18125809	18125809	1	109.4658473
chr1_18125841	18125841	1	109.5707078
chr1_18232420	18232420	1	109.8709047
chr1_18232627	18232627	1	110.093346
chr1_18306664	18306664	1	110.1293531
chr1_18306696	18306696	1	110.6327287
chr1_18306720	18306720	1	111.1783564
chr1_18306748	18306748	1	111.598892
chr1_18306749	18306749	1	111.6713188
chr1_18306869	18306869	1	112.2169417
chr1_18421966	18421966	1	112.2169417
chr1_18422001	18422001	1	112.3839981
chr1_18422005	18422005	1	117.7439234
chr1_18422025	18422025	1	120.4904995
chr1_18422190	18422190	1	121.519981
chr1_18422264	18422264	1	121.5419057
chr1_18425744	18425744	1	126.9018358
chr1_18453081	18453081	1	127.2445343
chr1_18635568	18635568	1	127.8763786
chr1_18635979	18635979	1	128.1765803
chr1_18636017	18636017	1	128.5163865
chr1_18636052	18636052	1	129.1482308
chr1_18636292	18636292	1	130.4599081
chr1_18657909	18657909	1	130.5294138
chr1_18660902	18660902	1	130.9409321
chr1_18756969	18756969	1	131.2715771
chr1_18799613	18799613	1	131.2715771
chr1_19091052	19091052	1	131.4181237
chr1_19094743	19094743	1	131.6431119
chr1_19183460	19183460	1	131.9496066
chr1_19183464	19183464	1	132.0065647
chr1_19296053	19296053	1	132.1323954
chr1_19296063	19296063	1	132.1543201
chr1_19296081	19296081	1	132.3612208
chr1_19296086	19296086	1	132.6172806
chr1_19296094	19296094	1	132.6824215
chr1_19296120	19296120	1	132.7548482
chr1_19634610	19634610	1	132.7908506
chr1_19672923	19672923	1	132.9755724
chr1_19672924	19672924	1	133.4667073
chr1_19673191	19673191	1	133.727789
chr1_19775416	19775416	1	133.727789
chr1_19855173	19855173	1	133.727789
chr1_20013764	20013764	1	133.727789
chr1_20072954	20072954	1	133.8074968
chr1_20072955	20072955	1	133.8740287
chr1_20072965	20072965	1	133.9502303
chr1_20117995	20117995	1	133.9862374
chr1_20187276	20187276	1	133.9862374
chr1_20187300	20187300	1	134.0222445
chr1_20749554	20749554	1	134.312719
chr1_20749633	20749633	1	134.3620507
chr1_20778569	20778569	1	134.584492
chr1_21121681	21121681	1	134.8069333
chr1_21215097	21215097	1	134.8343403
chr1_21483223	21483223	1	135.607201
chr1_21656816	21656816	1	135.8644215
chr1_21656884	21656884	1	136.3166282
chr1_21656918	21656918	1	136.668651
chr1_21657127	21657127	1	136.668651
chr1_21657203	21657203	1	137.0451886
chr1_21938970	21938970	1	137.3972115
chr1_21939334	21939334	1	137.6315096
chr1_22072982	22072982	1	137.919063
chr1_22124673	22124673	1	138.332049
chr1_22454424	22454424	1	141.9595935
chr1_22458194	22458194	1	142.7436539
chr1_22666918	22666918	1	142.7709074
chr1_22666935	22666935	1	145.1396605
chr1_22729554	22729554	1	148.6899961
chr1_22788736	22788736	1	148.8934577
chr1_22788754	22788754	1	151.2232442
chr1_22788811	22788811	1	151.2504978
chr1_22788836	22788836	1	151.5076943
chr1_22789044	22789044	1	152.3418874
chr1_22789049	22789049	1	152.4437933
chr1_22789061	22789061	1	152.4813593
chr1_22789076	22789076	1	153.4335217
chr1_22789080	22789080	1	153.4366059
chr1_22789081	22789081	1	155.1957079
chr1_22802507	22802507	1	155.3933226
chr1_22969726	22969726	1	156.0787387
chr1_22969922	22969922	1	159.7062832
chr1_22969944	22969944	1	163.5933504
chr2_203298	203298	2	0
chr2_203313	203313	2	0.266564031
chr2_203316	203316	2	2.589328615
chr2_203740	203740	2	4.287909548
chr2_203742	203742	2	7.328247679
chr2_203835	203835	2	8.309255066
chr2_203858	203858	2	8.547678521
chr2_203877	203877	2	11.67955244
chr2_203888	203888	2	13.08434915
chr2_203899	203899	2	15.28283101
chr2_204031	204031	2	16.91350375
chr2_204039	204039	2	17.32638187
chr2_204044	204044	2	17.82326821
chr2_204115	204115	2	20.47201706
chr2_285602	285602	2	21.07479182
chr2_285759	285759	2	21.71016679
chr1_22970311	22970311	1	168.3376291
chr2_285764	285764	2	24.07529563
chr2_332469	332469	2	25.31344536
chr2_539321	539321	2	26.1960919
chr2_790223	790223	2	26.84160886
chr2_809795	809795	2	30.44488743
chr2_1125974	1125974	2	31.14815281
chr2_1380054	1380054	2	31.56102649
chr2_1380061	1380061	2	35.16430506
chr2_1462348	1462348	2	38.41582867
chr2_1695974	1695974	2	40.01206932
chr2_1696032	1696032	2	42.59603571
chr2_1696050	1696050	2	43.74615777
chr2_1706869	1706869	2	44.99340906
chr2_1706880	1706880	2	45.43673983
chr2_1706922	1706922	2	46.07211479
chr2_1706927	1706927	2	46.67431154
chr2_1707216	1707216	2	47.13271079
chr2_1707477	1707477	2	47.37757247
chr2_1707502	1707502	2	47.7904506
chr2_1709999	1709999	2	49.17385176
chr2_1710117	1710117	2	49.46892096
chr2_1710150	1710150	2	49.46892096
chr2_1710169	1710169	2	50.13798102
chr2_1710175	1710175	2	50.13798102
chr2_1710183	1710183	2	50.91127104
chr2_1710382	1710382	2	51.64927085
chr2_1710425	1710425	2	52.25146759
chr2_1710427	1710427	2	52.75698863
chr2_1710430	1710430	2	53.26250522
chr2_1710449	1710449	2	53.76802627
chr2_1714358	1714358	2	54.1508608
chr2_1714365	1714365	2	54.33404799
chr2_1794083	1794083	2	54.65798695
chr2_1851860	1851860	2	55.07086063
chr2_1851875	1851875	2	55.57638167
chr2_1955559	1955559	2	55.62719833
chr2_2189119	2189119	2	56.13271937
chr2_2189134	2189134	2	56.51555391
chr2_2258546	2258546	2	56.64484316
chr2_2281306	2281306	2	56.99803427
chr2_2419822	2419822	2	57.47224009
chr2_2419826	2419826	2	57.47224009
chr2_2419831	2419831	2	57.65542727
chr2_2454131	2454131	2	57.83861446
chr2_2586441	2586441	2	58.19180557
chr2_2587969	2587969	2	58.26847296
chr2_2636110	2636110	2	58.83797168
chr2_2636128	2636128	2	59.25084981
chr2_2636131	2636131	2	59.38013906
chr2_2636411	2636411	2	59.38013906
chr2_2636508	2636508	2	59.40540288
chr2_2636516	2636516	2	59.56147658
chr2_2707521	2707521	2	59.56147658
chr2_2822401	2822401	2	59.56147658
chr2_2880669	2880669	2	59.56147658
chr2_2880755	2880755	2	59.56147658
chr2_2880967	2880967	2	59.66429706
chr2_3139082	3139082	2	59.68956088
chr2_3139090	3139090	2	59.76622828
chr2_3139092	3139092	2	59.76622828
chr2_3141158	3141158	2	59.89551752
chr2_3141164	3141164	2	59.89551752
chr2_3216959	3216959	2	60.13394098
chr2_3216986	3216986	2	60.45787995
chr2_3217194	3217194	2	60.50869661
chr2_3217232	3217232	2	60.83263557
chr2_3217367	3217367	2	60.94868821
chr2_3217388	3217388	2	61.04326971
chr2_3217510	3217510	2	61.06853354
chr2_3362878	3362878	2	61.22460724
chr2_3568313	3568313	2	61.57779835
chr2_3658366	3658366	2	61.87286311
chr2_3755012	3755012	2	62.34707337
chr2_3990398	3990398	2	62.70026004
chr2_4290078	4290078	2	62.70026004
chr2_4328056	4328056	2	62.77693188
chr2_4328402	4328402	2	62.87975236
chr2_4328651	4328651	2	62.87975236
chr2_4330755	4330755	2	63.03582606
chr2_4342785	4342785	2	63.21901324
chr2_4425962	4425962	2	63.39106247
chr2_5824483	5824483	2	63.4574367
chr2_6063585	6063585	2	63.84026679
chr2_6187986	6187986	2	64.44246353
chr2_6194326	6194326	2	64.44246353
chr2_6194487	6194487	2	65.28805468
chr2_6194603	6194603	2	66.07186018
chr2_6194931	6194931	2	66.09720404
chr2_6194962	6194962	2	66.94279964
chr2_6253103	6253103	2	68.02058499
chr2_6816518	6816518	2	68.7585848
chr2_7306013	7306013	2	71.28054766
chr2_7625968	7625968	2	72.93879184
chr2_7625991	7625991	2	74.53207127
chr2_7625999	7625999	2	74.53207127
chr2_7626101	7626101	2	77.6777109
chr2_7626107	7626107	2	77.97277566
chr2_7626244	7626244	2	78.06252404
chr2_7626255	7626255	2	78.41571516
chr2_7626344	7626344	2	82.28879466
chr2_7626752	7626752	2	82.47198184
chr2_8359163	8359163	2	85.61762148
chr2_8629044	8629044	2	85.66843814
chr2_9410791	9410791	2	85.69369752
chr2_9411025	9411025	2	89.29697609
chr2_9556959	9556959	2	91.87850146
chr2_9557186	9557186	2	92.44261572
chr2_9557189	9557189	2	97.92956098
chr2_9557193	9557193	2	99.80782097
chr2_9557197	9557197	2	101.4092994
chr2_9557201	9557201	2	101.5121198
chr2_9557207	9557207	2	101.5629365
chr2_9557229	9557229	2	101.5882003
chr2_9557255	9557255	2	101.6134641
chr2_9557287	9557287	2	103.0593446
chr2_9557630	9557630	2	104.3510543
chr2_9557638	9557638	2	105.3475526
chr2_9664548	9664548	2	105.5036263
chr2_9670565	9670565	2	105.5983056
chr2_9670636	9670636	2	106.9817068
chr2_9733811	9733811	2	108.273421
chr2_9733838	9733838	2	109.5651352
chr2_9734165	9734165	2	111.2487454
chr2_9741438	9741438	2	112.777189
chr2_9779346	9779346	2	112.777189
chr2_9779353	9779353	2	113.6598356
chr2_9969744	9969744	2	114.0727093
chr2_10163768	10163768	2	114.5685863
chr2_10375835	10375835	2	114.9930381
chr2_10719254	10719254	2	116.3301267
chr2_10719280	10719280	2	117.4910266
chr2_10719394	10719394	2	118.4416658
chr2_11725776	11725776	2	118.7827408
chr2_12217468	12217468	2	119.8201049
chr2_12269488	12269488	2	120.5233703
chr2_12269525	12269525	2	120.679444
chr2_12425825	12425825	2	121.184965
chr2_12625174	12625174	2	121.9941099
chr2_13679821	13679821	2	122.6294893
chr2_14033880	14033880	2	122.785563
chr2_14339334	14339334	2	122.785563
chr2_14339399	14339399	2	123.0239865
chr2_14620977	14620977	2	123.3190513
chr2_14621038	14621038	2	123.9212435
chr2_14621040	14621040	2	123.9286111
chr2_14621149	14621149	2	124.9990289
chr2_14621156	14621156	2	126.3361175
chr2_14621272	14621272	2	127.0742507
chr2_14621276	14621276	2	127.3337807
chr2_14621277	14621277	2	127.8393017
chr2_14621297	14621297	2	128.3765782
chr2_14621366	14621366	2	128.819909
chr2_14623817	14623817	2	129.1438479
chr2_14623822	14623822	2	129.6180582
chr2_14624284	14624284	2	130.0008927
chr2_14624963	14624963	2	130.1188217
chr2_14625228	14625228	2	130.1954891
chr2_14625340	14625340	2	130.2721565
chr2_14625537	14625537	2	130.2721565
chr2_14625560	14625560	2	130.6699528
chr2_14625789	14625789	2	130.6952166
chr2_14625943	14625943	2	131.7325763
chr2_14626120	14626120	2	132.1454544
chr2_14626144	14626144	2	132.7149531
chr2_14910076	14910076	2	132.7149531
chr2_15041295	15041295	2	132.7149531
chr2_15326918	15326918	2	132.7149531
chr2_15378140	15378140	2	132.7149531
chr2_15383213	15383213	2	132.740217
chr2_15713056	15713056	2	132.7911981
chr2_16142919	16142919	2	133.4434823
chr2_16356777	16356777	2	134.5624359
chr2_16356861	16356861	2	135.6464505
chr2_16356866	16356866	2	138.5837814
chr2_16475277	16475277	2	138.8979697
chr2_16658383	16658383	2	138.8979697
chr2_16842613	16842613	2	141.1028275
chr2_16842622	16842622	2	141.2662331
chr2_16847474	16847474	2	143.5452018
chr2_16882302	16882302	2	148.7538892
chr2_16882306	16882306	2	152.0054129
chr2_16929050	16929050	2	153.6890187
chr2_16989252	16989252	2	155.8487111
chr2_17158134	17158134	2	157.4276824
chr2_17248104	17248104	2	157.4529462
chr2_17268874	17268874	2	158.4903059
chr2_17268970	17268970	2	158.8731404
chr2_17354985	17354985	2	159.5422005
chr2_17459752	17459752	2	162.1406529
chr2_17906801	17906801	2	165.6203868
chr2_17906833	17906833	2	170.3593059
chr2_17906845	17906845	2	170.3593059
chr3_3979	3979	3	0
chr3_296640	296640	3	11.17202332
chr3_311212	311212	3	16.97903747
chr3_464997	464997	3	18.26366929
chr3_567127	567127	3	19.54489625
chr3_567149	567149	3	20.15930461
chr3_567174	567174	3	20.15930461
chr3_567175	567175	3	22.7251634
chr3_567191	567191	3	24.8686625
chr3_575428	575428	3	27.5715926
chr3_691186	691186	3	32.03709199
chr3_694763	694763	3	34.37153598
chr3_827428	827428	3	36.14995744
chr3_856320	856320	3	36.27946041
chr3_856321	856321	3	37.34334861
chr3_1055558	1055558	3	37.35579231
chr3_1066737	1066737	3	38.48709439
chr3_1066739	1066739	3	39.3986344
chr3_1066742	1066742	3	39.64765949
chr3_1066814	1066814	3	39.80723445
chr3_1069718	1069718	3	39.89747198
chr3_1069742	1069742	3	39.89747198
chr3_1086757	1086757	3	39.90991928
chr3_1086773	1086773	3	39.90991928
chr3_1086833	1086833	3	40.02736686
chr3_1086847	1086847	3	40.21595675
chr3_1087239	1087239	3	40.21595675
chr3_1087321	1087321	3	40.43434538
chr3_1087324	1087324	3	40.43434538
chr3_1087328	1087328	3	40.60833074
chr3_1094298	1094298	3	40.60833074
chr3_1175104	1175104	3	40.67201978
chr3_1175141	1175141	3	40.74890397
chr3_1175143	1175143	3	40.85266383
chr3_1175151	1175151	3	40.86511113
chr3_1175167	1175167	3	41.03909648
chr3_1175184	1175184	3	41.18444801
chr3_1179253	1179253	3	41.20948283
chr3_1386426	1386426	3	41.20948283
chr3_1556785	1556785	3	41.20948283
chr3_1652292	1652292	3	41.27317187
chr3_1813999	1813999	3	41.3634094
chr3_2027349	2027349	3	41.53739476
chr3_2027598	2027598	3	41.88383022
chr3_2049536	2049536	3	42.16437266
chr3_2219922	2219922	3	42.38276488
chr3_2219926	2219926	3	42.6474336
chr3_2273549	2273549	3	42.6474336
chr3_2529346	2529346	3	42.99386906
chr3_2570895	2570895	3	43.2744115
chr3_2685972	2685972	3	43.47780009
chr3_2881284	2881284	3	43.66638639
chr3_2950517	2950517	3	43.81174152
chr3_2950531	2950531	3	43.81174152
chr3_3272730	3272730	3	43.95709305
chr3_3272810	3272810	3	44.20611814
chr3_3273997	3273997	3	44.40950673
chr3_3308372	3308372	3	44.52695431
chr3_3347832	3347832	3	44.65826577
chr3_3458496	3458496	3	44.876658
chr3_3489866	3489866	3	45.49106636
chr3_3575050	3575050	3	45.87199616
chr3_3575057	3575057	3	45.90976591
chr3_3646835	3646835	3	45.97345496
chr3_3646852	3646852	3	46.23812367
chr3_3646855	3646855	3	46.35557484
chr3_3781083	3781083	3	46.44581237
chr3_3794749	3794749	3	46.54957223
chr3_3848708	3848708	3	46.78317303
chr3_3848866	3848866	3	46.83960654
chr3_3849136	3849136	3	47.01677383
chr3_3907404	3907404	3	47.14808529
chr3_3907407	3907407	3	47.27940035
chr3_4358980	4358980	3	47.43897531
chr3_4445975	4445975	3	47.55642288
chr3_4446255	4446255	3	47.63330707
chr3_4446262	4446262	3	47.69699611
chr3_4643568	4643568	3	47.70316943
chr3_4766700	4766700	3	47.82831117
chr3_4766718	4766718	3	47.93207103
chr3_4819929	4819929	3	47.93207103
chr3_4819931	4819931	3	47.95710226
chr3_4819937	4819937	3	47.95710226
chr3_4991744	4991744	3	48.07455342
chr3_5008869	5008869	3	48.37119969
chr3_5047734	5047734	3	48.66784596
chr3_5180274	5180274	3	48.77284982
chr3_5282052	5282052	3	48.94838839
chr3_5597571	5597571	3	49.19741349
chr3_5789316	5789316	3	49.19741349
chr3_5851087	5851087	3	49.38600338
chr3_5903800	5903800	3	49.42376954
chr3_5914017	5914017	3	49.42376954
chr3_5914019	5914019	3	49.42376954
chr3_6039512	6039512	3	49.82236718
chr3_6039520	6039520	3	49.82236718
chr3_6537789	6537789	3	50.6001832
chr3_6634516	6634516	3	51.19311978
chr3_6648192	6648192	3	52.69290796
chr3_6648509	6648509	3	53.4394799
chr3_6648652	6648652	3	53.89126798
chr3_6648681	6648681	3	53.89126798
chr3_6648778	6648778	3	53.9173239
chr3_6648832	6648832	3	54.02093275
chr3_6648850	6648850	3	54.09051107
chr3_6648878	6648878	3	54.17820305
chr3_6648936	6648936	3	54.43186623
chr3_6648989	6648989	3	54.47553245
chr3_7129842	7129842	3	54.51916991
chr3_7536764	7536764	3	54.77285825
chr3_8185400	8185400	3	55.04133809
chr3_8185423	8185423	3	55.07018404
chr3_8299639	8299639	3	55.22745435
chr3_8405283	8405283	3	55.43970202
chr3_8414473	8414473	3	55.56350628
chr3_8586038	8586038	3	55.59697233
chr3_8586054	8586054	3	55.75424263
chr3_8604236	8604236	3	55.99254982
chr3_8604250	8604250	3	55.99449134
chr3_8758961	8758961	3	56.29182073
chr3_8803970	8803970	3	56.514718
chr3_8804337	8804337	3	56.53206944
chr3_8806006	8806006	3	56.85607316
chr3_8806421	8806421	3	56.97976955
chr3_8808186	8808186	3	57.04146314
chr3_9108925	9108925	3	57.23827933
chr3_9146940	9146940	3	57.55848989
chr3_9146977	9146977	3	57.66388207
chr3_9150632	9150632	3	57.71565234
chr3_9150692	9150692	3	57.90892705
chr3_9271380	9271380	3	57.94576919
chr3_9310740	9310740	3	57.96408779
chr3_10009657	10009657	3	58.1573625
chr3_10029414	10029414	3	58.27052435
chr3_10029417	10029417	3	58.42324646
chr3_10530827	10530827	3	58.45519525
chr3_10594981	10594981	3	58.57596857
chr3_10713842	10713842	3	58.65051934
chr3_10714555	10714555	3	58.82339012
chr3_10714579	10714579	3	59.03591824
chr3_10811115	10811115	3	59.03591824
chr3_10825269	10825269	3	59.2129489
chr3_10825272	10825272	3	59.38581967
chr3_10825276	10825276	3	59.63769593
chr3_10825282	10825282	3	59.88957578
chr3_10927519	10927519	3	60.04418188
chr3_11195855	11195855	3	60.57852412
chr3_11222881	11222881	3	60.59907187
chr3_11265885	11265885	3	60.64028243
chr3_11362686	11362686	3	61.45537204
chr3_11362687	11362687	3	63.19677158
chr3_11420391	11420391	3	64.7352787
chr3_11420501	11420501	3	68.968824
chr3_11420503	11420503	3	69.07350068
chr3_11865260	11865260	3	69.2443796
chr3_11865290	11865290	3	73.81599385
chr3_11865346	11865346	3	75.70351074
chr3_11884615	11884615	3	76.12893011
chr3_12312059	12312059	3	76.65292117
chr3_12312263	12312263	3	77.45494507
chr3_12312358	12312358	3	77.45494507
chr3_12312437	12312437	3	78.3374953
chr3_12312444	12312444	3	78.55429477
chr3_12312467	12312467	3	80.16469924
chr3_12312606	12312606	3	80.47537119
chr3_12774154	12774154	3	80.66708909
chr3_12858457	12858457	3	80.8310936
chr3_12858476	12858476	3	81.08057531
chr3_12919982	12919982	3	81.54383634
chr3_12920009	12920009	3	81.93648358
chr3_13163335	13163335	3	82.12820148
chr3_13577086	13577086	3	82.4232334
chr3_13631062	13631062	3	82.6876792
chr3_13672907	13672907	3	83.06340286
chr3_13672918	13672918	3	83.28486556
chr3_13672927	13672927	3	84.16309412
chr3_13672952	13672952	3	84.29797582
chr3_13672965	13672965	3	85.13164649
chr3_13672985	13672985	3	85.70455666
chr3_13673172	13673172	3	86.36330718
chr3_13673198	13673198	3	88.04363873
chr3_13673321	13673321	3	89.72397028
chr3_13673469	13673469	3	90.57847634
chr3_13673485	13673485	3	90.78433498
chr3_13673535	13673535	3	91.30497512
chr3_13681216	13681216	3	91.4639029
chr3_13681446	13681446	3	92.47701316
chr3_13681455	13681455	3	92.5182417
chr3_13732531	13732531	3	92.55602223
chr3_13733765	13733765	3	92.72410033
chr3_13733774	13733774	3	92.86111411
chr3_14403024	14403024	3	93.12555632
chr3_14447838	14447838	3	93.30168453
chr3_14447884	14447884	3	93.30332404
chr3_14458615	14458615	3	93.38838778
chr3_14458634	14458634	3	93.5661519
chr3_14851773	14851773	3	93.7301564
chr3_14851775	14851775	3	93.97963812
chr3_14945407	14945407	3	93.99136993
chr3_15111394	15111394	3	94.07643007
chr3_15171484	15171484	3	94.08816189
chr3_15460361	15460361	3	94.11175855
chr3_15460621	15460621	3	94.1353552
chr3_15548527	15548527	3	94.35095739
chr3_15617720	15617720	3	95.09153938
chr3_15617722	15617722	3	95.76723145
chr3_15872015	15872015	3	96.16285209
chr3_15956217	15956217	3	96.2694667
chr3_16004703	16004703	3	96.44532526
chr3_16033526	16033526	3	96.53687152
chr3_16033534	16033534	3	96.59515667
chr3_16033537	16033537	3	96.85105978
chr3_16159073	16159073	3	97.05236303
chr3_16159074	16159074	3	97.05236303
chr3_16159088	16159088	3	97.07000929
chr3_16159156	16159156	3	97.30629946
