ID	lnL
ORTHOMCL10251	 -4380.283467
ORTHOMCL10252	 -1155.866436
ORTHOMCL10254	 -1074.273429
ORTHOMCL10255	 -2002.764704
ORTHOMCL10256	 -1684.022049
ORTHOMCL10257	  -327.447092
ORTHOMCL10259	 -1131.295443
ORTHOMCL10260	 -2449.200275
ORTHOMCL10261	 -1028.160283
ORTHOMCL10262	  -434.253539
ORTHOMCL10263	 -1686.059714
ORTHOMCL10264	 -4857.419685
ORTHOMCL10265	  -609.728393
ORTHOMCL10267	 -2395.039809
ORTHOMCL10268	 -8367.588522
ORTHOMCL10269	 -3327.771447
ORTHOMCL10270	 -2521.644219
ORTHOMCL10271	  -867.471162
ORTHOMCL10273	  -988.599179
ORTHOMCL10274	 -3123.316064
ORTHOMCL10275	 -1382.107369
ORTHOMCL10276	 -2945.959506
ORTHOMCL10277	 -2808.522976
ORTHOMCL10278	 -2167.977048
ORTHOMCL10279	 -1886.737121
ORTHOMCL10280	 -2362.166002
ORTHOMCL10281	 -2222.276879
ORTHOMCL10282	  -838.378190
ORTHOMCL10283	  -526.669865
ORTHOMCL10284	  -516.602359
ORTHOMCL10285	 -1120.137061
ORTHOMCL10286	  -318.791716
ORTHOMCL10287	 -1951.106940
ORTHOMCL1029	 -6593.708553
ORTHOMCL1032	 -3883.402301
ORTHOMCL1035	 -2618.551374
ORTHOMCL1038	 -5717.383079
ORTHOMCL104	 -5474.921390
ORTHOMCL1043	  -213.919895
ORTHOMCL1044	 -3244.532100
ORTHOMCL1045	  -566.700853
ORTHOMCL1046	 -4121.208381
ORTHOMCL1047	 -1052.065540
ORTHOMCL1048	 -2801.160711
ORTHOMCL1049	 -4511.716770
ORTHOMCL1050	 -2315.349745
ORTHOMCL1051	 -1883.329835
ORTHOMCL1053	 -1747.492517
ORTHOMCL1057	  -540.259665
ORTHOMCL1058	 -2944.292247
ORTHOMCL1060	 -3313.666038
ORTHOMCL1062	  -373.521985
ORTHOMCL1063	 -2763.356454
ORTHOMCL1065	 -2837.830412
ORTHOMCL1066	 -1862.596996
ORTHOMCL1068	 -3650.732171
ORTHOMCL1069	 -2269.859772
ORTHOMCL1070	 -3230.390748
ORTHOMCL1079	 -4760.727133
ORTHOMCL1080	 -2835.238006
ORTHOMCL11228	 -8439.512842
ORTHOMCL11239	 -3787.697260
ORTHOMCL1136	 -1174.272713
ORTHOMCL11361	 -1954.551331
ORTHOMCL11385	  -758.416009
ORTHOMCL1139	 -1943.330718
ORTHOMCL1141	 -1753.203494
ORTHOMCL1142	 -5370.132060
ORTHOMCL1149	 -3151.302461
ORTHOMCL11514	  -368.448663
ORTHOMCL1152	 -5794.451168
ORTHOMCL1153	 -2179.545122
ORTHOMCL1154	 -1128.725314
ORTHOMCL1155	 -5710.095757
ORTHOMCL1157	 -4556.215479
ORTHOMCL11576	  -873.537749
ORTHOMCL1158	 -4885.772980
ORTHOMCL1161	 -5806.135387
ORTHOMCL11614	 -1138.964496
ORTHOMCL1162	 -1467.661618
ORTHOMCL1165	 -2712.910769
ORTHOMCL1170	 -3471.551084
ORTHOMCL1171	 -2811.373110
ORTHOMCL1172	 -3523.123842
ORTHOMCL1173	 -1280.466272
ORTHOMCL1175	 -2730.936089
ORTHOMCL1176	 -2141.944462
ORTHOMCL1177	 -1456.665427
ORTHOMCL1178	 -2325.778417
ORTHOMCL11780	  -765.263433
ORTHOMCL11795	 -3834.988500
ORTHOMCL1180	 -1854.339447
ORTHOMCL11827	 -3306.622262
ORTHOMCL1183	 -2145.187465
ORTHOMCL1184	 -2616.643023
ORTHOMCL11840	  -477.606875
ORTHOMCL1186	  -954.525378
ORTHOMCL11867	 -9110.017995
ORTHOMCL11873	 -1401.732183
ORTHOMCL11891	 -4358.379098
ORTHOMCL11914	  -815.154266
ORTHOMCL1193	  -891.137049
ORTHOMCL1194	 -1957.630593
ORTHOMCL11944	  -848.718696
ORTHOMCL1196	 -2752.928047
ORTHOMCL1197	 -1541.365735
ORTHOMCL1198	 -1273.023122
ORTHOMCL1199	 -2424.737967
ORTHOMCL1201	 -2911.551869
ORTHOMCL1204	 -3403.116134
ORTHOMCL1205	 -2863.249915
ORTHOMCL1206	 -3100.279120
ORTHOMCL1207	 -1098.773548
ORTHOMCL1208	 -1398.573479
ORTHOMCL1209	 -1302.912496
ORTHOMCL1210	 -1947.299339
ORTHOMCL1211	 -5264.307682
ORTHOMCL1212	 -1367.079181
ORTHOMCL1214	 -1569.570692
ORTHOMCL1216	 -4451.605564
ORTHOMCL1218	 -1995.627672
ORTHOMCL1219	 -2135.555045
ORTHOMCL1220	 -1325.511412
ORTHOMCL1223	 -7249.314953
ORTHOMCL1227	 -2212.172361
ORTHOMCL1228	 -1558.690755
ORTHOMCL1230	 -3323.855607
ORTHOMCL1231	 -4327.766715
ORTHOMCL1234	 -2497.607082
ORTHOMCL1239	   -59.312312
ORTHOMCL1240	 -2595.514134
ORTHOMCL1243	 -2089.983770
ORTHOMCL1249	 -6282.267720
ORTHOMCL1250	 -2142.570361
ORTHOMCL1253	  -849.940039
ORTHOMCL1254	 -1190.966347
ORTHOMCL1258	 -1888.689012
ORTHOMCL1259	 -4324.238760
ORTHOMCL1260	 -4201.195232
ORTHOMCL1262	 -1627.562349
ORTHOMCL1263	 -1989.648348
ORTHOMCL1264	 -1198.974088
ORTHOMCL1265	 -1017.973960
ORTHOMCL1266	 -2467.914432
ORTHOMCL1270	 -1226.429121
ORTHOMCL1272	 -5454.420168
ORTHOMCL1274	 -3363.818824
ORTHOMCL1277	 -1434.459766
ORTHOMCL1279	 -1963.146177
ORTHOMCL1282	 -4937.884547
ORTHOMCL1284	 -1551.008766
ORTHOMCL1286	  -608.317155
ORTHOMCL1289	 -1104.323555
ORTHOMCL1290	 -4389.725208
ORTHOMCL1292	 -2454.001585
ORTHOMCL1293	 -3280.513108
ORTHOMCL1296	 -4297.173081
ORTHOMCL1300	 -2739.537616
ORTHOMCL1303	 -2007.503287
ORTHOMCL1304	 -7465.835958
ORTHOMCL1305	 -2012.795191
ORTHOMCL1306	 -2380.866087
ORTHOMCL1308	 -2016.736091
ORTHOMCL1311	 -2712.660331
ORTHOMCL1314	 -2167.235960
ORTHOMCL1317	 -4304.975174
ORTHOMCL1318	  -482.579076
ORTHOMCL1319	 -4741.320982
ORTHOMCL1320	 -2294.852574
ORTHOMCL1322	 -3064.495485
ORTHOMCL1323	 -4154.346545
ORTHOMCL1324	 -1250.629634
ORTHOMCL1327	 -1942.055858
ORTHOMCL1329	 -3370.563066
ORTHOMCL1331	 -2154.759969
ORTHOMCL1332	 -2166.595292
ORTHOMCL1335	 -5441.973323
ORTHOMCL1336	 -4153.873998
ORTHOMCL1339	 -3931.057804
ORTHOMCL1342	 -6220.409188
ORTHOMCL1343	 -1749.200465
ORTHOMCL1345	 -2986.078096
ORTHOMCL1346	 -1283.586559
ORTHOMCL1347	  -753.732450
ORTHOMCL1348	 -1390.314450
ORTHOMCL1350	 -3058.751248
ORTHOMCL1353	 -2553.124217
ORTHOMCL1354	 -2266.111758
ORTHOMCL1357	 -2355.664860
ORTHOMCL1359	 -1787.490506
ORTHOMCL1360	  -426.674426
ORTHOMCL1361	 -10481.312624
ORTHOMCL1364	 -1196.941870
ORTHOMCL1365	 -5608.242085
ORTHOMCL1366	 -4005.050131
ORTHOMCL1368	 -7623.802101
ORTHOMCL1369	  -669.717660
ORTHOMCL1370	 -4760.259191
ORTHOMCL1373	 -3444.959542
ORTHOMCL1375	 -1984.886777
ORTHOMCL1377	 -2158.934358
ORTHOMCL1380	 -1539.341604
ORTHOMCL1381	 -1743.680096
ORTHOMCL1382	 -7144.253949
ORTHOMCL1384	 -2789.598889
ORTHOMCL1386	 -2596.368401
ORTHOMCL1387	 -1548.870409
ORTHOMCL1388	 -4200.597242
ORTHOMCL1389	 -5313.362524
ORTHOMCL1390	  -882.393660
ORTHOMCL1393	 -2943.413574
ORTHOMCL1394	 -1066.489630
ORTHOMCL1395	 -2979.021640
ORTHOMCL1398	 -3030.904052
ORTHOMCL1400	  -429.913227
ORTHOMCL1404	 -3771.265494
ORTHOMCL1407	 -1413.423042
ORTHOMCL1409	 -3054.070161
ORTHOMCL1410	  -872.716288
ORTHOMCL143	 -8815.933254
ORTHOMCL1487	 -1864.072460
ORTHOMCL1488	  -577.495775
ORTHOMCL1490	 -7222.990872
ORTHOMCL1491	  -787.670810
ORTHOMCL1492	 -2651.897415
ORTHOMCL1494	 -3003.871826
ORTHOMCL1495	  -862.279042
ORTHOMCL1496	 -2515.891201
ORTHOMCL1497	 -1696.445800
ORTHOMCL1498	 -1386.220696
ORTHOMCL1500	 -2668.257064
ORTHOMCL1501	 -2003.227219
ORTHOMCL1502	  -634.981788
ORTHOMCL1503	  -709.273740
ORTHOMCL1504	 -2035.328533
ORTHOMCL1505	 -1121.364744
ORTHOMCL1510	 -1709.332649
ORTHOMCL1511	 -2668.695675
ORTHOMCL1512	 -3802.324815
ORTHOMCL1514	 -3702.661903
ORTHOMCL1517	 -3833.934870
ORTHOMCL1519	 -6686.333836
ORTHOMCL1520	 -2944.505658
ORTHOMCL1522	 -1867.929914
ORTHOMCL1523	 -1874.439357
ORTHOMCL1525	 -4816.989921
ORTHOMCL1527	 -2002.466525
ORTHOMCL1528	 -1604.362656
ORTHOMCL1529	 -2742.175652
ORTHOMCL1530	 -6036.439810
ORTHOMCL1531	 -2905.574202
ORTHOMCL1532	 -3440.975136
ORTHOMCL1538	  -225.383977
ORTHOMCL1540	 -2424.128224
ORTHOMCL1541	 -6412.355707
ORTHOMCL1542	 -1899.935443
ORTHOMCL1546	 -2817.979452
ORTHOMCL1548	 -1663.001287
ORTHOMCL1550	 -1656.629476
ORTHOMCL1551	 -2002.681207
ORTHOMCL1552	 -3181.269156
ORTHOMCL1553	 -2068.816746
ORTHOMCL1554	 -2268.800051
ORTHOMCL1555	 -2601.538590
ORTHOMCL1556	  -738.310957
ORTHOMCL1559	 -2290.837127
ORTHOMCL1564	 -4210.960309
ORTHOMCL1566	 -4564.583851
ORTHOMCL1568	 -1911.784153
ORTHOMCL1569	 -1668.953484
ORTHOMCL157	 -12564.302101
ORTHOMCL1570	 -7608.710919
ORTHOMCL1571	 -4863.514199
ORTHOMCL1572	  -846.944497
ORTHOMCL1573	 -6012.779657
ORTHOMCL1574	 -1895.306709
ORTHOMCL1576	 -1741.068407
ORTHOMCL1579	 -1341.274257
ORTHOMCL1580	 -2045.335823
ORTHOMCL1581	 -2169.755991
ORTHOMCL1582	 -4713.930386
ORTHOMCL1583	 -6410.446434
ORTHOMCL1585	 -6338.759100
ORTHOMCL1586	 -5425.025231
ORTHOMCL1587	 -2031.848377
ORTHOMCL1588	 -4985.477334
ORTHOMCL1590	 -2470.539170
ORTHOMCL1591	 -3681.384963
ORTHOMCL1592	 -1182.741452
ORTHOMCL1594	 -2421.266115
ORTHOMCL1595	 -6653.015870
ORTHOMCL1596	  -529.010891
ORTHOMCL1601	 -1838.087277
ORTHOMCL1604	 -3538.791662
ORTHOMCL1605	 -2196.219861
ORTHOMCL1606	 -4987.091129
ORTHOMCL1610	 -1112.256574
ORTHOMCL1611	 -5107.219892
ORTHOMCL1613	 -1332.899062
ORTHOMCL1614	 -4227.874633
ORTHOMCL1618	 -2364.862600
ORTHOMCL1620	  -899.160793
ORTHOMCL1622	  -969.904442
ORTHOMCL1623	 -5524.351326
ORTHOMCL1624	 -1570.498687
ORTHOMCL1625	 -3616.654200
ORTHOMCL1626	  -991.824966
ORTHOMCL1629	 -2292.566380
ORTHOMCL1632	 -2700.320044
ORTHOMCL1633	 -2083.751047
ORTHOMCL1637	 -4228.362532
ORTHOMCL1640	 -1899.157764
ORTHOMCL1642	 -3492.075512
ORTHOMCL1644	 -2906.687955
ORTHOMCL1645	 -2958.222815
ORTHOMCL1648	 -1986.267447
ORTHOMCL1649	 -2021.865818
ORTHOMCL1651	 -2592.776062
ORTHOMCL1652	  -607.840299
ORTHOMCL1655	 -3650.011206
ORTHOMCL1656	 -5862.294672
ORTHOMCL1657	 -2760.675671
ORTHOMCL1658	 -1175.560765
ORTHOMCL1659	 -5336.008391
ORTHOMCL1660	 -8069.351847
ORTHOMCL1663	 -5831.741005
ORTHOMCL1665	 -1350.541604
ORTHOMCL1666	  -853.984512
ORTHOMCL1668	 -4272.329091
ORTHOMCL1670	 -3664.894566
ORTHOMCL1673	 -2432.236943
ORTHOMCL1675	 -3242.128014
ORTHOMCL1676	 -2794.443683
ORTHOMCL1678	 -3680.540999
ORTHOMCL1680	 -7503.319683
ORTHOMCL1681	  -933.942169
ORTHOMCL1683	 -1816.200237
ORTHOMCL1684	 -4655.188025
ORTHOMCL1686	 -8454.779193
ORTHOMCL1687	 -3197.059989
ORTHOMCL1688	 -2147.402062
ORTHOMCL169	 -5927.139730
ORTHOMCL1691	 -1695.071015
ORTHOMCL1702	  -802.794611
ORTHOMCL1703	 -4486.058352
ORTHOMCL1704	 -1332.239058
ORTHOMCL1708	 -1757.547876
ORTHOMCL1711	 -3176.940446
ORTHOMCL1715	 -5931.875690
ORTHOMCL1716	 -2552.635405
ORTHOMCL1717	 -7336.692399
ORTHOMCL1718	 -4978.823848
ORTHOMCL1720	 -1992.657427
ORTHOMCL1722	 -1287.217166
ORTHOMCL1724	 -2769.055917
ORTHOMCL1727	 -2863.396409
ORTHOMCL1728	 -1927.145276
ORTHOMCL1731	  -277.848932
ORTHOMCL1733	 -2774.184107
ORTHOMCL1734	 -1788.068458
ORTHOMCL1736	 -1114.032011
ORTHOMCL1737	 -1756.538231
ORTHOMCL1739	 -5601.223764
ORTHOMCL1742	 -1092.461966
ORTHOMCL1744	 -3401.847727
ORTHOMCL1748	 -2777.324882
ORTHOMCL1752	 -2135.358840
ORTHOMCL1754	 -3301.674915
ORTHOMCL1757	 -1246.330541
ORTHOMCL1759	  -952.010009
ORTHOMCL1764	 -2604.298385
ORTHOMCL1766	 -2472.425329
ORTHOMCL1767	 -5836.411836
ORTHOMCL1771	 -4424.462173
ORTHOMCL1773	 -3191.849937
ORTHOMCL1775	 -2182.427058
ORTHOMCL1776	 -1268.402640
ORTHOMCL1777	  -396.185663
ORTHOMCL1778	 -1631.911094
ORTHOMCL1779	 -1514.354718
ORTHOMCL1780	 -4375.422420
ORTHOMCL1781	  -704.114708
ORTHOMCL1782	 -1211.148146
ORTHOMCL1783	 -5002.484062
ORTHOMCL1784	 -2426.602485
ORTHOMCL1786	 -2347.028201
ORTHOMCL1787	 -1129.426137
ORTHOMCL1788	  -579.303251
ORTHOMCL1789	 -2010.988811
ORTHOMCL1790	  -758.203269
ORTHOMCL1791	 -2631.568698
ORTHOMCL1793	 -1739.093572
ORTHOMCL1797	 -1006.211098
ORTHOMCL1799	 -1857.592497
ORTHOMCL1801	  -896.324097
ORTHOMCL1803	 -1166.451338
ORTHOMCL1804	 -3474.069129
ORTHOMCL1805	 -1352.684638
ORTHOMCL1806	 -4648.271890
ORTHOMCL1807	  -707.468259
ORTHOMCL1811	 -2767.573720
ORTHOMCL1813	 -2960.408070
ORTHOMCL1814	 -1782.097645
ORTHOMCL1815	 -1709.545188
ORTHOMCL1816	 -3524.692480
ORTHOMCL1818	 -3053.527526
ORTHOMCL182	 -13940.069032
ORTHOMCL1822	 -4360.461260
ORTHOMCL1824	 -2121.515580
ORTHOMCL1825	 -1442.338093
ORTHOMCL1826	 -3005.225454
ORTHOMCL1827	 -3155.631048
ORTHOMCL1828	 -2566.385228
ORTHOMCL1831	 -2211.570397
ORTHOMCL1833	 -2830.053786
ORTHOMCL1834	 -5459.083863
ORTHOMCL1836	 -2977.776594
ORTHOMCL1837	 -1034.036488
ORTHOMCL1844	 -1031.071588
ORTHOMCL1845	 -5938.060689
ORTHOMCL1846	 -2540.814752
ORTHOMCL1849	 -4115.475516
ORTHOMCL1850	 -1181.004421
ORTHOMCL1853	 -3844.609585
ORTHOMCL1856	 -2304.113550
ORTHOMCL1858	 -2343.174578
ORTHOMCL1859	 -2329.741850
ORTHOMCL186	 -4006.250846
ORTHOMCL1860	 -1838.751645
ORTHOMCL1862	 -6033.420349
ORTHOMCL1864	 -6573.647335
ORTHOMCL1865	 -4045.875950
ORTHOMCL1866	  -658.778110
ORTHOMCL1867	 -2829.893216
ORTHOMCL1868	 -4664.428679
ORTHOMCL1869	  -747.304728
ORTHOMCL1870	 -2554.478068
ORTHOMCL1872	 -3639.794837
ORTHOMCL1873	 -4689.968482
ORTHOMCL1877	  -858.956842
ORTHOMCL1878	 -1282.789585
ORTHOMCL1879	 -2472.771737
ORTHOMCL1882	  -957.771714
ORTHOMCL1883	 -1503.412973
ORTHOMCL1885	 -1031.669547
ORTHOMCL1887	 -1340.106860
ORTHOMCL1888	 -1669.458572
ORTHOMCL1890	 -3640.495791
ORTHOMCL1891	 -2280.395466
ORTHOMCL1892	  -737.469627
ORTHOMCL1894	 -1131.872030
ORTHOMCL1895	 -5557.717741
ORTHOMCL1896	 -3792.059999
ORTHOMCL1899	 -1070.816603
ORTHOMCL1902	 -2868.147551
ORTHOMCL1903	 -4655.446870
ORTHOMCL1904	 -4575.823371
ORTHOMCL1907	 -1667.769650
ORTHOMCL1908	 -1734.890139
ORTHOMCL1911	  -792.769807
ORTHOMCL1913	 -2982.532995
ORTHOMCL1915	 -4609.109658
ORTHOMCL1916	  -289.082672
ORTHOMCL1917	 -2287.049079
ORTHOMCL1919	 -2951.176282
ORTHOMCL1920	  -553.490506
ORTHOMCL1921	 -4616.705252
ORTHOMCL1923	  -467.466403
ORTHOMCL1924	 -5023.971418
ORTHOMCL1925	 -1311.167975
ORTHOMCL1926	 -1028.918503
ORTHOMCL1931	 -12799.610032
ORTHOMCL1932	  -557.708751
ORTHOMCL1934	 -2616.095295
ORTHOMCL1935	 -2268.100254
ORTHOMCL1936	 -2989.915137
ORTHOMCL1940	 -3852.025190
ORTHOMCL1941	 -6822.834051
ORTHOMCL1943	 -7425.561353
ORTHOMCL1944	 -4466.099082
ORTHOMCL1945	 -2098.639534
ORTHOMCL1946	 -2416.614532
ORTHOMCL1947	 -4679.802450
ORTHOMCL1948	 -2356.852563
ORTHOMCL1949	 -6778.509797
ORTHOMCL1950	 -3519.025616
ORTHOMCL1951	 -3730.955541
ORTHOMCL1952	 -2211.701273
ORTHOMCL1954	 -3975.048121
ORTHOMCL1957	 -2761.030925
ORTHOMCL1958	 -3708.510556
ORTHOMCL1959	 -5389.810440
ORTHOMCL1960	 -7402.120828
ORTHOMCL1961	 -2531.567673
ORTHOMCL1962	 -9185.775723
ORTHOMCL1964	 -1937.064636
ORTHOMCL197	 -7363.031602
ORTHOMCL2080	  -449.248508
ORTHOMCL2083	 -1264.214622
ORTHOMCL2085	 -1525.992805
ORTHOMCL2089	 -1247.878283
ORTHOMCL2091	 -1079.035103
ORTHOMCL2092	  -752.992417
ORTHOMCL2094	 -1474.817582
ORTHOMCL2096	 -2779.944372
ORTHOMCL2097	  -285.681648
ORTHOMCL2098	 -2634.424258
ORTHOMCL2099	 -1593.546593
ORTHOMCL2100	 -3527.063493
ORTHOMCL2101	 -1785.574782
