ID	lnL
ORTHOMCL1012	 -7555.124751
ORTHOMCL10120	
ORTHOMCL10121	 -1928.629283
ORTHOMCL10122	 -1165.128237
ORTHOMCL10123	 -2419.347510
ORTHOMCL10124	 -1218.946436
ORTHOMCL10125	 -2712.406245
ORTHOMCL10126	
ORTHOMCL10127	
ORTHOMCL10128	  -893.908403
ORTHOMCL10129	  -492.572383
ORTHOMCL1013	 -9001.747723
ORTHOMCL10130	 -2201.732226
ORTHOMCL10131	 -4219.103322
ORTHOMCL10132	 -1923.940907
ORTHOMCL10133	  -679.040476
ORTHOMCL10134	
ORTHOMCL10135	
ORTHOMCL10137	 -2591.639829
ORTHOMCL10138	 -3419.778640
ORTHOMCL10139	 -1784.023728
ORTHOMCL10140	  -451.279580
ORTHOMCL10141	
ORTHOMCL10142	 -1933.053431
ORTHOMCL10143	 -1713.752995
ORTHOMCL10144	 -1104.581366
ORTHOMCL10146	  -409.357678
ORTHOMCL10147	 -1225.812519
ORTHOMCL10148	 -4230.949257
ORTHOMCL10149	 -1531.273405
ORTHOMCL10150	   -54.915248
ORTHOMCL10151	  -369.874611
ORTHOMCL10152	 -1500.132320
ORTHOMCL10153	
ORTHOMCL10154	 -4406.024706
ORTHOMCL10155	 -2484.292356
ORTHOMCL10156	 -1902.804608
ORTHOMCL10157	 -1047.014131
ORTHOMCL10158	 -1755.545648
ORTHOMCL10159	
ORTHOMCL1016	 -1948.860181
ORTHOMCL10160	  -936.007803
ORTHOMCL10161	  -913.491821
ORTHOMCL10162	 -1568.099228
ORTHOMCL10163	  -589.986323
ORTHOMCL10164	  -366.578470
ORTHOMCL10165	  -792.768263
ORTHOMCL10166	 -2523.327837
ORTHOMCL10167	 -1448.909381
ORTHOMCL10168	 -3947.990696
ORTHOMCL10169	  -713.674433
ORTHOMCL10170	 -2060.672706
ORTHOMCL10171	  -800.392840
ORTHOMCL10172	 -3174.911986
ORTHOMCL10173	
ORTHOMCL10174	 -2035.185886
ORTHOMCL10175	 -1366.737860
ORTHOMCL10176	  -826.322981
ORTHOMCL10177	 -1501.697913
ORTHOMCL10178	  -851.809798
ORTHOMCL10179	 -1736.562598
ORTHOMCL1018	  -986.609126
ORTHOMCL10180	 -2419.929689
ORTHOMCL10181	 -3877.953371
ORTHOMCL10182	  -378.979575
ORTHOMCL10183	 -2706.614051
ORTHOMCL10184	 -1842.050870
ORTHOMCL10185	  -848.129146
ORTHOMCL10186	
ORTHOMCL10187	  -858.182670
ORTHOMCL10188	 -2674.515631
ORTHOMCL10189	 -3153.107669
ORTHOMCL1019	 -4087.255842
ORTHOMCL10190	 -1162.315669
ORTHOMCL10191	 -4251.559232
ORTHOMCL10192	 -1591.414543
ORTHOMCL10193	
ORTHOMCL10194	 -2330.228218
ORTHOMCL10195	 -1587.903959
ORTHOMCL10196	 -1192.105034
ORTHOMCL10197	  -821.712006
ORTHOMCL10198	
ORTHOMCL10199	 -3426.289262
ORTHOMCL102	 -4756.126930
ORTHOMCL10200	 -2034.011964
ORTHOMCL10201	 -1065.927680
ORTHOMCL10202	 -1329.969188
ORTHOMCL10203	   -28.266155
ORTHOMCL10204	 -1083.756350
ORTHOMCL10205	 -1222.996246
ORTHOMCL10206	  -847.972261
ORTHOMCL10207	  -919.045792
ORTHOMCL10208	 -2274.860196
ORTHOMCL10209	 -1566.238625
ORTHOMCL1021	
ORTHOMCL10210	 -4758.767754
ORTHOMCL10211	  -735.478280
ORTHOMCL10212	  -895.454649
ORTHOMCL10213	 -4892.619548
ORTHOMCL10214	 -3431.887753
ORTHOMCL10215	 -1189.032729
ORTHOMCL10217	  -800.919961
ORTHOMCL10218	 -1056.809987
ORTHOMCL10219	 -1765.979318
ORTHOMCL1022	 -2030.294497
ORTHOMCL10220	 -3872.442091
ORTHOMCL10221	  -603.627748
ORTHOMCL10222	 -1220.836275
ORTHOMCL10223	 -1589.268962
ORTHOMCL10224	 -9204.698541
ORTHOMCL10225	 -1411.167044
ORTHOMCL10226	 -2443.037511
ORTHOMCL10227	 -1956.284576
ORTHOMCL10228	 -1668.483223
ORTHOMCL10229	 -3462.569567
ORTHOMCL1023	 -1867.571038
ORTHOMCL10231	  -900.189960
ORTHOMCL10232	 -1693.689570
ORTHOMCL10233	 -1112.583336
ORTHOMCL10234	 -4097.588457
ORTHOMCL10235	 -1249.031052
ORTHOMCL10236	 -1208.852673
ORTHOMCL10237	 -1307.054044
ORTHOMCL10238	 -5026.302659
ORTHOMCL10239	 -1442.629668
ORTHOMCL1024	 -2561.680975
ORTHOMCL10240	 -3407.607047
ORTHOMCL10241	
ORTHOMCL10242	 -3125.892818
ORTHOMCL10243	 -2251.160698
ORTHOMCL10244	 -1452.706252
ORTHOMCL10245	 -4620.558390
ORTHOMCL10246	  -626.386896
ORTHOMCL10247	 -2786.498488
ORTHOMCL10248	  -511.996515
ORTHOMCL10249	 -1148.016022
ORTHOMCL1025	  -619.375184
ORTHOMCL10251	 -6251.594981
ORTHOMCL10252	 -1148.965873
ORTHOMCL10254	 -1422.171893
ORTHOMCL10255	 -2001.472100
ORTHOMCL10256	 -1669.972259
ORTHOMCL10257	  -324.909870
ORTHOMCL10258	
ORTHOMCL10259	 -1138.614376
ORTHOMCL10260	 -2450.920655
ORTHOMCL10261	  -626.675824
ORTHOMCL10262	  -434.253539
ORTHOMCL10263	 -1447.708220
ORTHOMCL10264	 -5275.484648
ORTHOMCL10265	  -609.019913
ORTHOMCL10267	 -1614.675744
ORTHOMCL10268	 -8485.692017
ORTHOMCL10269	 -3321.798760
ORTHOMCL10270	 -2516.037822
ORTHOMCL10271	  -869.043178
ORTHOMCL10273	  -988.405589
ORTHOMCL10274	 -3121.109616
ORTHOMCL10275	 -1380.884685
ORTHOMCL10276	 -2947.908303
ORTHOMCL10277	 -1982.501472
ORTHOMCL10278	 -2274.757322
ORTHOMCL10279	 -1887.338901
ORTHOMCL1028	
ORTHOMCL10280	 -2413.023319
ORTHOMCL10281	 -1322.663597
ORTHOMCL10282	  -835.727363
ORTHOMCL10283	  -526.669865
ORTHOMCL10284	  -515.285471
ORTHOMCL10285	 -1126.498663
ORTHOMCL10286	  -323.952514
ORTHOMCL10287	 -1945.464738
ORTHOMCL1029	 -6633.419909
ORTHOMCL1032	 -3972.049835
ORTHOMCL1034	
ORTHOMCL1035	 -2545.398075
ORTHOMCL1038	 -3652.264676
ORTHOMCL104	 -5513.460903
ORTHOMCL1040	
ORTHOMCL1043	  -213.919895
ORTHOMCL1044	 -3250.184698
ORTHOMCL1045	  -567.247166
ORTHOMCL1046	 -4930.337666
ORTHOMCL1047	 -1034.374127
ORTHOMCL1048	 -2794.692667
ORTHOMCL1049	 -4527.509519
ORTHOMCL1050	 -2315.862747
ORTHOMCL1051	 -1637.777492
ORTHOMCL1053	 -1523.014145
ORTHOMCL1054	
ORTHOMCL1057	  -812.519523
ORTHOMCL1058	 -2964.458274
ORTHOMCL1060	 -3312.282267
ORTHOMCL1062	  -405.269496
ORTHOMCL1063	 -2760.355330
ORTHOMCL1065	 -2845.948590
ORTHOMCL1066	 -1860.354571
ORTHOMCL1068	 -3656.114299
ORTHOMCL1069	 -2264.061854
ORTHOMCL1070	 -3383.774663
ORTHOMCL1077	
ORTHOMCL1079	 -4743.298343
ORTHOMCL1080	 -2869.591141
ORTHOMCL11130	  -367.904849
ORTHOMCL11132	
ORTHOMCL11133	   -43.072941
ORTHOMCL11134	
ORTHOMCL11135	
ORTHOMCL11136	
ORTHOMCL11137	
ORTHOMCL11139	
ORTHOMCL11141	
ORTHOMCL11142	
ORTHOMCL11143	
ORTHOMCL11144	
ORTHOMCL11146	
ORTHOMCL11147	
ORTHOMCL11150	
ORTHOMCL11151	
ORTHOMCL11152	
ORTHOMCL11153	
ORTHOMCL11154	
ORTHOMCL11155	
ORTHOMCL11156	 -1545.844787
ORTHOMCL11157	
ORTHOMCL11158	 -1582.307130
ORTHOMCL11159	 -1151.402063
ORTHOMCL11160	
ORTHOMCL11161	
ORTHOMCL11162	
ORTHOMCL11163	
ORTHOMCL11165	
ORTHOMCL11166	
ORTHOMCL11167	
ORTHOMCL11168	  -682.197945
ORTHOMCL11169	  -674.114970
ORTHOMCL11171	   -70.091517
ORTHOMCL11172	
ORTHOMCL11173	
ORTHOMCL11175	
ORTHOMCL11176	
ORTHOMCL11177	
ORTHOMCL11178	
ORTHOMCL11179	
ORTHOMCL11180	
ORTHOMCL11181	  -608.322197
ORTHOMCL11182	
ORTHOMCL11183	
ORTHOMCL11185	
ORTHOMCL11186	
ORTHOMCL11187	
ORTHOMCL11188	 -1041.714586
ORTHOMCL11189	 -1687.244514
ORTHOMCL11190	
ORTHOMCL11192	  -958.000854
ORTHOMCL11193	
ORTHOMCL11194	
ORTHOMCL11195	
ORTHOMCL11196	
ORTHOMCL11197	
ORTHOMCL11198	
ORTHOMCL11199	
ORTHOMCL11200	
ORTHOMCL11201	
ORTHOMCL11202	
ORTHOMCL11203	
ORTHOMCL11205	  -762.405879
ORTHOMCL11206	
ORTHOMCL11208	
ORTHOMCL11209	
ORTHOMCL11210	
ORTHOMCL11211	  -869.854370
ORTHOMCL11212	
ORTHOMCL11213	
ORTHOMCL11215	
ORTHOMCL11216	
ORTHOMCL11217	
ORTHOMCL11218	 -1472.394684
ORTHOMCL11219	
ORTHOMCL11220	  -557.301175
ORTHOMCL11221	
ORTHOMCL11223	
ORTHOMCL11224	
ORTHOMCL11225	
ORTHOMCL11226	
ORTHOMCL11227	
ORTHOMCL11228	
ORTHOMCL11229	
ORTHOMCL11230	
ORTHOMCL11231	
ORTHOMCL11232	
ORTHOMCL11233	
ORTHOMCL11234	
ORTHOMCL11235	
ORTHOMCL11238	
ORTHOMCL11239	
ORTHOMCL11241	
ORTHOMCL11242	
ORTHOMCL11243	
ORTHOMCL11244	  -986.687258
ORTHOMCL11245	
ORTHOMCL11246	
ORTHOMCL11247	  -874.601873
ORTHOMCL11248	
ORTHOMCL11249	 -1150.347531
ORTHOMCL11250	
ORTHOMCL11251	
ORTHOMCL11253	
ORTHOMCL11254	
ORTHOMCL11255	
ORTHOMCL11256	
ORTHOMCL11257	  -766.572494
ORTHOMCL11258	
ORTHOMCL11259	
ORTHOMCL11260	
ORTHOMCL11261	  -595.467126
ORTHOMCL11262	
ORTHOMCL11263	
ORTHOMCL11264	
ORTHOMCL11265	
ORTHOMCL11266	
ORTHOMCL11269	
ORTHOMCL11270	
ORTHOMCL11271	
ORTHOMCL11272	
ORTHOMCL11273	
ORTHOMCL11274	
ORTHOMCL11275	
ORTHOMCL11276	
ORTHOMCL11278	
ORTHOMCL11279	
ORTHOMCL11280	
ORTHOMCL11281	
ORTHOMCL11282	
ORTHOMCL11283	
ORTHOMCL11284	
ORTHOMCL11285	
ORTHOMCL11286	
ORTHOMCL11287	
ORTHOMCL11288	
ORTHOMCL11289	  -725.796733
ORTHOMCL11290	
ORTHOMCL11291	 -7788.341927
ORTHOMCL11292	  -373.472433
ORTHOMCL11293	
ORTHOMCL11294	
ORTHOMCL11295	 -1062.775880
ORTHOMCL11296	
ORTHOMCL11297	
ORTHOMCL11298	
ORTHOMCL11299	
ORTHOMCL11300	
ORTHOMCL11301	
ORTHOMCL11302	
ORTHOMCL11303	
ORTHOMCL11304	
ORTHOMCL11305	  -630.840571
ORTHOMCL11306	
ORTHOMCL11307	
ORTHOMCL11308	
ORTHOMCL11309	
ORTHOMCL11310	
ORTHOMCL11311	
ORTHOMCL11312	
ORTHOMCL11313	
ORTHOMCL11314	
ORTHOMCL11316	
ORTHOMCL11317	
ORTHOMCL11318	
ORTHOMCL11319	
ORTHOMCL11320	
ORTHOMCL11321	
ORTHOMCL11323	
ORTHOMCL11324	
ORTHOMCL11325	
ORTHOMCL11326	
ORTHOMCL11327	
ORTHOMCL11328	
ORTHOMCL11329	 -3521.742627
ORTHOMCL11330	
ORTHOMCL11331	
ORTHOMCL11332	
ORTHOMCL11334	
ORTHOMCL11335	
ORTHOMCL11338	
ORTHOMCL11339	
ORTHOMCL11340	
ORTHOMCL11341	
ORTHOMCL11342	
ORTHOMCL11343	
ORTHOMCL11344	
ORTHOMCL11345	
ORTHOMCL11346	
ORTHOMCL11347	
ORTHOMCL11349	
ORTHOMCL11350	
ORTHOMCL11351	
ORTHOMCL11352	
ORTHOMCL11353	
ORTHOMCL11354	
ORTHOMCL11355	
ORTHOMCL11357	
ORTHOMCL11358	
ORTHOMCL11359	 -2327.956261
ORTHOMCL1136	 -1173.579756
ORTHOMCL11361	
ORTHOMCL11362	
ORTHOMCL11364	 -1466.614329
ORTHOMCL11365	
ORTHOMCL11366	
ORTHOMCL11367	
ORTHOMCL11368	
ORTHOMCL11369	
ORTHOMCL11370	
ORTHOMCL11371	
ORTHOMCL11372	
ORTHOMCL11373	
ORTHOMCL11374	
ORTHOMCL11375	
ORTHOMCL11376	
ORTHOMCL11377	
ORTHOMCL11378	
ORTHOMCL11379	
ORTHOMCL11380	
ORTHOMCL11381	
ORTHOMCL11382	
ORTHOMCL11383	
ORTHOMCL11384	
ORTHOMCL11385	
ORTHOMCL11386	  -817.246306
ORTHOMCL11387	 -1604.019891
ORTHOMCL11388	
ORTHOMCL11389	
ORTHOMCL1139	 -1942.076403
ORTHOMCL11390	
ORTHOMCL11391	
ORTHOMCL11392	
ORTHOMCL11393	
ORTHOMCL11394	
ORTHOMCL11395	
ORTHOMCL11396	
ORTHOMCL11397	
ORTHOMCL11399	
ORTHOMCL11400	
ORTHOMCL11401	
ORTHOMCL11402	
ORTHOMCL11403	
ORTHOMCL11404	
ORTHOMCL11405	  -994.873118
ORTHOMCL11407	
ORTHOMCL11408	
ORTHOMCL1141	 -1743.902820
ORTHOMCL11410	
ORTHOMCL11412	
ORTHOMCL11413	
ORTHOMCL11414	
ORTHOMCL11415	
ORTHOMCL11416	 -1576.047904
ORTHOMCL11417	
ORTHOMCL11418	
ORTHOMCL1142	 -4778.234201
ORTHOMCL11420	
ORTHOMCL11421	
ORTHOMCL11422	
ORTHOMCL11424	
ORTHOMCL11427	 -1781.620164
ORTHOMCL11428	
ORTHOMCL11429	
ORTHOMCL11431	
ORTHOMCL11432	
ORTHOMCL11433	 -1073.687528
ORTHOMCL11434	
ORTHOMCL11435	
ORTHOMCL11436	
ORTHOMCL11437	
ORTHOMCL11438	  -749.193110
ORTHOMCL11439	
ORTHOMCL11440	
ORTHOMCL11441	
ORTHOMCL11442	
ORTHOMCL11443	
ORTHOMCL11444	
ORTHOMCL11445	
ORTHOMCL11446	
ORTHOMCL11447	
ORTHOMCL11448	
ORTHOMCL11449	
ORTHOMCL11451	
ORTHOMCL11452	
ORTHOMCL11453	
ORTHOMCL11454	
ORTHOMCL11455	
ORTHOMCL11456	 -4484.449280
ORTHOMCL11457	
ORTHOMCL11458	
ORTHOMCL11459	
ORTHOMCL1146	
ORTHOMCL11460	
ORTHOMCL11461	
ORTHOMCL11462	
ORTHOMCL11464	
ORTHOMCL11465	
ORTHOMCL11466	
ORTHOMCL11467	
ORTHOMCL11468	
ORTHOMCL11469	
ORTHOMCL1147	
ORTHOMCL11470	 -2298.370000
ORTHOMCL11471	
ORTHOMCL11472	
ORTHOMCL11473	  -680.082121
ORTHOMCL11475	
ORTHOMCL11476	
ORTHOMCL11477	
ORTHOMCL11478	
ORTHOMCL11479	
ORTHOMCL11481	
ORTHOMCL11483	
ORTHOMCL11484	 -2637.707265
ORTHOMCL11485	 -2933.541402
ORTHOMCL11487	
ORTHOMCL11488	
ORTHOMCL11489	
ORTHOMCL1149	 -2217.724320
ORTHOMCL11490	
ORTHOMCL11491	  -524.674009
ORTHOMCL11492	
ORTHOMCL11493	
ORTHOMCL11494	
ORTHOMCL11495	
ORTHOMCL11496	 -1547.670564
ORTHOMCL11497	
ORTHOMCL11498	
ORTHOMCL11499	 -1242.380453
ORTHOMCL11500	
ORTHOMCL11501	
ORTHOMCL11502	
ORTHOMCL11503	
ORTHOMCL11504	
ORTHOMCL11505	
ORTHOMCL11506	
ORTHOMCL11507	  -841.509210
ORTHOMCL11508	
ORTHOMCL11509	
ORTHOMCL11510	
ORTHOMCL11511	
ORTHOMCL11512	
ORTHOMCL11513	  -394.977712
ORTHOMCL11514	
ORTHOMCL11515	
ORTHOMCL11516	
ORTHOMCL11517	
ORTHOMCL11518	
ORTHOMCL11519	
ORTHOMCL1152	 -5918.898986
ORTHOMCL11520	
ORTHOMCL11522	
ORTHOMCL11523	
ORTHOMCL11524	
ORTHOMCL11525	 -1108.560435
ORTHOMCL11526	
ORTHOMCL11527	
ORTHOMCL11528	
ORTHOMCL11529	 -1381.534141
ORTHOMCL1153	 -2181.270755
ORTHOMCL11530	
ORTHOMCL11531	
ORTHOMCL11532	
ORTHOMCL11533	
ORTHOMCL11534	
ORTHOMCL11535	  -827.140148
ORTHOMCL11536	
ORTHOMCL11537	  -995.321434
ORTHOMCL11538	
ORTHOMCL11539	  -553.986281
ORTHOMCL1154	 -1120.301989
ORTHOMCL11540	
ORTHOMCL11542	
ORTHOMCL11543	
ORTHOMCL11544	
ORTHOMCL11545	
ORTHOMCL11546	
ORTHOMCL11547	
ORTHOMCL11548	
ORTHOMCL11549	
ORTHOMCL1155	 -2556.099044
ORTHOMCL11550	
ORTHOMCL11551	  -551.446884
ORTHOMCL11552	
ORTHOMCL11553	
ORTHOMCL11554	 -1836.518285
ORTHOMCL11555	
ORTHOMCL11556	
ORTHOMCL11557	
ORTHOMCL11558	
ORTHOMCL11559	
ORTHOMCL11560	  -597.616081
ORTHOMCL11561	
ORTHOMCL11562	
ORTHOMCL11563	
ORTHOMCL11564	
ORTHOMCL11565	
ORTHOMCL11566	
ORTHOMCL11567	
ORTHOMCL11568	
ORTHOMCL11569	
ORTHOMCL1157	 -4529.507367
ORTHOMCL11570	
ORTHOMCL11572	
ORTHOMCL11573	
ORTHOMCL11574	
ORTHOMCL11575	  -410.021255
ORTHOMCL11576	
ORTHOMCL11577	
ORTHOMCL11578	
ORTHOMCL11579	
ORTHOMCL1158	 -3123.019448
ORTHOMCL11580	
ORTHOMCL11581	
ORTHOMCL11582	
ORTHOMCL11583	 -1340.803361
ORTHOMCL11584	
ORTHOMCL11585	
ORTHOMCL11586	  -812.117080
ORTHOMCL11587	
ORTHOMCL11588	
ORTHOMCL11589	
ORTHOMCL11590	
ORTHOMCL11591	
ORTHOMCL11592	
ORTHOMCL11593	
ORTHOMCL11594	 -1275.364350
ORTHOMCL11596	
ORTHOMCL11597	
ORTHOMCL11598	
ORTHOMCL11599	
ORTHOMCL11600	
ORTHOMCL11601	
ORTHOMCL11602	
ORTHOMCL11603	
ORTHOMCL11604	  -770.578117
ORTHOMCL11605	
ORTHOMCL11606	
ORTHOMCL11607	
ORTHOMCL11609	
ORTHOMCL1161	 -5785.393753
ORTHOMCL11610	
ORTHOMCL11611	
ORTHOMCL11612	  -689.830799
ORTHOMCL11614	
ORTHOMCL11615	
ORTHOMCL11616	
ORTHOMCL11617	
ORTHOMCL11618	
ORTHOMCL11619	
ORTHOMCL1162	 -1457.931102
ORTHOMCL11620	 -2631.084694
ORTHOMCL11621	 -2830.392274
ORTHOMCL11622	
ORTHOMCL11623	
ORTHOMCL11624	
ORTHOMCL11625	
ORTHOMCL11626	
ORTHOMCL11627	
ORTHOMCL11629	
ORTHOMCL1163	
ORTHOMCL11630	
ORTHOMCL11631	
ORTHOMCL11632	
ORTHOMCL11634	
ORTHOMCL11636	
ORTHOMCL11637	
ORTHOMCL11638	
ORTHOMCL11639	
ORTHOMCL1164	
ORTHOMCL11640	
ORTHOMCL11641	
ORTHOMCL11643	 -2002.792375
ORTHOMCL11644	
ORTHOMCL11645	
ORTHOMCL11646	
ORTHOMCL11647	
ORTHOMCL11648	
ORTHOMCL11649	
ORTHOMCL1165	 -2716.776385
ORTHOMCL11650	
ORTHOMCL11651	
ORTHOMCL11652	
ORTHOMCL11653	
ORTHOMCL11654	
ORTHOMCL11655	
ORTHOMCL11658	 -1291.410280
ORTHOMCL11659	 -1439.083922
ORTHOMCL1166	
ORTHOMCL11660	
ORTHOMCL11661	
ORTHOMCL11662	
ORTHOMCL11663	
ORTHOMCL11664	
ORTHOMCL11665	
ORTHOMCL11666	
ORTHOMCL11667	
ORTHOMCL11668	
ORTHOMCL11669	
ORTHOMCL11670	
ORTHOMCL11671	
ORTHOMCL11672	
ORTHOMCL11673	
ORTHOMCL11674	
ORTHOMCL11675	
ORTHOMCL11676	 -2922.721513
ORTHOMCL11677	 -1284.701959
ORTHOMCL11678	
ORTHOMCL11679	  -638.252689
ORTHOMCL11680	
ORTHOMCL11681	
ORTHOMCL11682	
ORTHOMCL11683	
ORTHOMCL11684	 -4394.049291
ORTHOMCL11685	
ORTHOMCL11686	 -1036.704720
ORTHOMCL11687	
ORTHOMCL11688	
ORTHOMCL11689	
ORTHOMCL11690	
ORTHOMCL11691	
ORTHOMCL11692	
ORTHOMCL11694	 -4409.651866
ORTHOMCL11695	
ORTHOMCL11696	
ORTHOMCL11697	
ORTHOMCL11698	
ORTHOMCL11699	
ORTHOMCL1170	 -3483.082541
ORTHOMCL11700	
ORTHOMCL11701	 -1337.717033
ORTHOMCL11702	
ORTHOMCL11703	
ORTHOMCL11704	  -349.249009
ORTHOMCL11705	
ORTHOMCL11706	 -1413.876845
ORTHOMCL11707	 -3121.982194
ORTHOMCL11708	
ORTHOMCL11709	
ORTHOMCL1171	 -3048.102792
ORTHOMCL11710	
ORTHOMCL11711	
ORTHOMCL11712	
ORTHOMCL11713	
ORTHOMCL11714	
ORTHOMCL11715	
ORTHOMCL11716	
ORTHOMCL11717	
ORTHOMCL11718	
ORTHOMCL11719	
ORTHOMCL1172	 -3512.108553
ORTHOMCL11720	 -1076.963330
ORTHOMCL11721	
ORTHOMCL11722	
ORTHOMCL11723	
ORTHOMCL11724	
ORTHOMCL11725	
ORTHOMCL11726	
ORTHOMCL11727	
ORTHOMCL11728	 -2520.103223
ORTHOMCL11729	  -506.281750
ORTHOMCL1173	 -1256.352486
ORTHOMCL11731	
ORTHOMCL11732	
ORTHOMCL11733	
ORTHOMCL11734	
ORTHOMCL11735	
ORTHOMCL11736	
ORTHOMCL11737	
ORTHOMCL11738	
ORTHOMCL11739	
ORTHOMCL11740	
ORTHOMCL11741	
ORTHOMCL11742	
ORTHOMCL11743	
ORTHOMCL11744	
ORTHOMCL11745	
ORTHOMCL11746	
ORTHOMCL11747	
ORTHOMCL11748	
ORTHOMCL11749	
ORTHOMCL1175	 -2750.566332
ORTHOMCL11750	
ORTHOMCL11751	
ORTHOMCL11752	
ORTHOMCL11753	
ORTHOMCL11754	  -951.246744
ORTHOMCL11755	
ORTHOMCL11756	
ORTHOMCL11758	
ORTHOMCL11759	
ORTHOMCL1176	 -2132.860881
ORTHOMCL11760	  -442.379960
ORTHOMCL11761	
ORTHOMCL11762	
ORTHOMCL11763	
ORTHOMCL11764	
ORTHOMCL11765	
ORTHOMCL11766	
ORTHOMCL11767	
ORTHOMCL11768	
ORTHOMCL11769	
ORTHOMCL1177	 -1441.091035
ORTHOMCL11770	
ORTHOMCL11771	
ORTHOMCL11772	
ORTHOMCL11773	
ORTHOMCL11774	
ORTHOMCL11775	
ORTHOMCL11776	
ORTHOMCL11777	
ORTHOMCL11778	
ORTHOMCL11779	  -367.935858
ORTHOMCL1178	 -2035.880325
ORTHOMCL11780	
ORTHOMCL11781	
ORTHOMCL11782	
ORTHOMCL11783	
