ID	lnL
ORTHOMCL10162	 -1568.099228
ORTHOMCL10163	  -590.010770
ORTHOMCL10164	  -366.578470
ORTHOMCL10165	  -792.768263
ORTHOMCL10166	 -2523.327837
ORTHOMCL10167	 -1449.280497
ORTHOMCL10168	 -3947.990695
ORTHOMCL10169	  -713.674432
ORTHOMCL10170	 -2060.672706
ORTHOMCL10171	  -800.392840
ORTHOMCL10172	 -3174.911986
ORTHOMCL10174	 -2036.368715
ORTHOMCL10175	 -1366.737860
ORTHOMCL10176	  -826.322981
ORTHOMCL10177	 -1501.697912
ORTHOMCL10178	  -851.809798
ORTHOMCL10179	 -1736.562598
ORTHOMCL1018	  -986.609126
ORTHOMCL10180	 -2419.929689
ORTHOMCL10181	 -3878.783789
ORTHOMCL10182	  -380.450235
ORTHOMCL10183	 -2706.614051
ORTHOMCL10184	 -1842.050870
ORTHOMCL10185	  -848.129146
ORTHOMCL10187	  -858.182670
ORTHOMCL10188	 -2674.609505
ORTHOMCL10189	 -3153.107669
ORTHOMCL1019	 -4087.289688
ORTHOMCL10190	 -1162.596432
ORTHOMCL10191	 -4251.559232
ORTHOMCL10192	 -1591.414543
ORTHOMCL10194	 -2330.228218
ORTHOMCL10195	 -1587.903949
ORTHOMCL10196	 -1195.031682
ORTHOMCL10197	  -823.136529
ORTHOMCL10199	 -3426.289262
ORTHOMCL102	 -4756.126930
ORTHOMCL10200	 -2034.109546
ORTHOMCL10201	 -1065.927680
ORTHOMCL10202	 -1329.969188
ORTHOMCL10203	   -28.266155
ORTHOMCL10204	 -1084.925759
ORTHOMCL10205	 -1222.996246
ORTHOMCL10206	  -848.100155
ORTHOMCL10207	  -919.045793
ORTHOMCL10208	 -2277.166690
ORTHOMCL10209	 -1566.238625
ORTHOMCL10210	 -4762.135553
ORTHOMCL10211	  -735.478280
ORTHOMCL10212	  -895.454649
ORTHOMCL10213	 -4894.035502
ORTHOMCL10214	 -3431.887754
ORTHOMCL10215	 -1189.032729
ORTHOMCL10217	  -800.919961
ORTHOMCL10218	 -1056.809987
ORTHOMCL10219	 -1765.979318
ORTHOMCL1022	 -2030.294497
ORTHOMCL10220	 -3872.442091
ORTHOMCL10221	  -603.627664
ORTHOMCL10222	 -1221.295475
ORTHOMCL10223	 -1590.193168
ORTHOMCL10224	 -9204.996255
ORTHOMCL10225	 -1411.167044
ORTHOMCL10226	 -2445.469330
ORTHOMCL10227	 -1956.730514
ORTHOMCL10228	 -1668.483223
ORTHOMCL10229	 -3462.569567
ORTHOMCL1023	 -1867.571038
ORTHOMCL10231	  -900.189960
ORTHOMCL10232	 -1693.689567
ORTHOMCL10233	 -1112.583336
ORTHOMCL10234	 -4097.588458
ORTHOMCL10235	 -1249.031052
ORTHOMCL10236	 -1208.874898
ORTHOMCL10237	 -1307.054044
ORTHOMCL10238	 -5027.444361
ORTHOMCL10239	 -1442.629668
ORTHOMCL1024	 -2561.680975
ORTHOMCL10240	 -3413.268660
ORTHOMCL10242	 -3125.892818
ORTHOMCL10243	 -2251.849664
ORTHOMCL10244	 -1452.706253
ORTHOMCL10245	 -4620.558390
ORTHOMCL10246	  -626.386896
ORTHOMCL10247	 -2786.498488
ORTHOMCL10248	  -511.996515
ORTHOMCL10249	 -1148.084927
ORTHOMCL1025	  -619.375184
ORTHOMCL10251	 -6251.594981
ORTHOMCL10252	 -1148.965873
ORTHOMCL10254	 -1422.171893
ORTHOMCL10255	 -2001.472100
ORTHOMCL10256	 -1669.972259
ORTHOMCL10257	  -324.909870
ORTHOMCL10259	 -1140.299325
ORTHOMCL10260	 -2451.322385
ORTHOMCL10261	  -626.675824
ORTHOMCL10262	  -434.253539
ORTHOMCL10263	 -1447.708220
ORTHOMCL10264	 -5275.484648
ORTHOMCL10265	  -609.085400
ORTHOMCL10267	 -1614.675744
ORTHOMCL10268	 -8485.692014
ORTHOMCL10269	 -3321.798760
ORTHOMCL10270	 -2516.037822
ORTHOMCL10271	  -869.043178
ORTHOMCL10273	  -988.405589
ORTHOMCL10274	 -3121.109616
ORTHOMCL10275	 -1380.884685
ORTHOMCL10276	 -2948.688320
ORTHOMCL10277	 -1982.501472
ORTHOMCL10278	 -2274.757322
ORTHOMCL10279	 -1887.338901
ORTHOMCL10280	 -2412.191660
ORTHOMCL10281	 -1322.663594
ORTHOMCL10282	  -836.843007
ORTHOMCL10283	  -526.669865
ORTHOMCL10284	  -515.285471
ORTHOMCL10285	 -1126.498663
ORTHOMCL10286	  -323.952514
ORTHOMCL10287	 -1945.464738
ORTHOMCL1029	 -6633.419909
ORTHOMCL1032	 -3972.049835
ORTHOMCL1035	 -2545.836309
ORTHOMCL1038	 -3653.728608
ORTHOMCL104	 -5513.460903
ORTHOMCL1043	  -213.919895
ORTHOMCL1044	 -3250.184698
ORTHOMCL1045	  -567.247166
ORTHOMCL1046	 -4930.337666
ORTHOMCL1047	 -1034.374127
ORTHOMCL1048	 -2794.692667
ORTHOMCL1049	 -4527.509519
ORTHOMCL1050	 -2315.862747
ORTHOMCL1051	 -1637.777493
ORTHOMCL1053	 -1525.712540
ORTHOMCL1057	  -812.519523
ORTHOMCL1058	 -2964.458274
ORTHOMCL1060	 -3312.282267
ORTHOMCL1062	  -405.392501
ORTHOMCL1063	 -2760.355330
ORTHOMCL1065	 -2845.948590
ORTHOMCL1066	 -1860.354571
ORTHOMCL1068	 -3656.603783
ORTHOMCL1069	 -2264.061854
ORTHOMCL1070	 -3383.774663
ORTHOMCL1079	 -4743.298343
ORTHOMCL1080	 -2870.013040
ORTHOMCL11130	  -367.904849
ORTHOMCL11133	   -43.107007
ORTHOMCL11156	 -1545.844778
ORTHOMCL11158	 -1582.515585
ORTHOMCL11159	 -1151.372743
ORTHOMCL11168	  -682.197945
ORTHOMCL11169	  -674.698459
ORTHOMCL11171	   -70.091517
ORTHOMCL11181	  -608.322197
ORTHOMCL11188	 -1041.678135
ORTHOMCL11189	 -1687.557955
ORTHOMCL11192	  -958.000854
ORTHOMCL11205	  -762.405879
ORTHOMCL11211	  -869.854371
ORTHOMCL11218	 -1472.394684
ORTHOMCL11220	  -557.301175
ORTHOMCL11244	  -986.687258
ORTHOMCL11247	  -874.601873
ORTHOMCL11249	 -1151.219590
ORTHOMCL11257	  -766.588166
ORTHOMCL11261	  -598.240068
ORTHOMCL11289	  -725.796733
ORTHOMCL11291	 -7789.070824
ORTHOMCL11292	  -373.472433
ORTHOMCL11295	 -1063.011253
ORTHOMCL11305	  -630.840572
ORTHOMCL11329	 -3521.742625
ORTHOMCL11359	 -2327.956261
ORTHOMCL1136	 -1173.579756
ORTHOMCL11364	 -1466.614329
ORTHOMCL11386	  -817.246306
ORTHOMCL11387	 -1604.019891
ORTHOMCL1139	 -1942.076403
ORTHOMCL11405	  -994.873118
ORTHOMCL1141	 -1744.350154
ORTHOMCL11416	 -1576.047904
ORTHOMCL1142	 -4778.234201
ORTHOMCL11427	 -1781.620164
ORTHOMCL11433	 -1074.047970
ORTHOMCL11438	  -749.207230
ORTHOMCL11456	 -4484.449280
ORTHOMCL11470	 -2298.370000
ORTHOMCL11473	  -680.082121
ORTHOMCL11484	 -2639.626423
ORTHOMCL11485	 -2934.578193
ORTHOMCL1149	 -2217.724320
ORTHOMCL11491	  -529.245714
ORTHOMCL11496	 -1547.670564
ORTHOMCL11499	 -1242.380453
ORTHOMCL11507	  -841.509210
ORTHOMCL11513	  -394.977712
ORTHOMCL1152	 -5918.500143
ORTHOMCL11525	 -1108.560435
ORTHOMCL11529	 -1381.534141
ORTHOMCL1153	 -2181.270769
ORTHOMCL11535	  -827.140148
ORTHOMCL11537	  -996.248353
ORTHOMCL11539	  -555.501629
ORTHOMCL1154	 -1120.301985
ORTHOMCL1155	 -2556.099044
ORTHOMCL11551	  -551.446884
ORTHOMCL11554	 -1842.647934
ORTHOMCL11560	  -597.577219
ORTHOMCL1157	 -4529.507368
ORTHOMCL11575	  -410.021255
ORTHOMCL1158	 -3128.698763
ORTHOMCL11583	 -1341.464193
ORTHOMCL11586	  -812.150406
ORTHOMCL11594	 -1275.364350
ORTHOMCL11604	  -770.580430
ORTHOMCL1161	 -5785.393753
ORTHOMCL11612	  -694.928012
ORTHOMCL1162	 -1457.931102
ORTHOMCL11620	 -2631.084675
ORTHOMCL11621	 -2830.392274
ORTHOMCL11643	 -2002.792375
ORTHOMCL1165	 -2716.776385
ORTHOMCL11658	 -1291.410280
ORTHOMCL11659	 -1439.083922
ORTHOMCL11676	 -2922.721513
ORTHOMCL11677	 -1284.701959
ORTHOMCL11679	  -638.252690
ORTHOMCL11684	 -4397.554177
ORTHOMCL11686	 -1036.704720
ORTHOMCL11694	 -4410.551501
ORTHOMCL1170	 -3483.082541
ORTHOMCL11701	 -1337.717033
ORTHOMCL11704	  -349.249009
ORTHOMCL11706	 -1413.879205
ORTHOMCL11707	 -3121.982194
ORTHOMCL1171	 -3048.102792
ORTHOMCL1172	 -3512.108553
ORTHOMCL11720	 -1076.963330
ORTHOMCL11728	 -2520.103223
ORTHOMCL11729	  -506.337669
ORTHOMCL1173	 -1256.352486
ORTHOMCL1175	 -2750.566332
ORTHOMCL11754	  -951.246744
ORTHOMCL1176	 -2132.860881
ORTHOMCL11760	  -442.379960
ORTHOMCL1177	 -1441.091035
ORTHOMCL11779	  -367.935858
ORTHOMCL1178	 -2035.880326
ORTHOMCL11787	  -749.763467
ORTHOMCL11790	 -1030.003485
ORTHOMCL1180	 -1129.715815
ORTHOMCL11817	  -620.874823
ORTHOMCL11818	  -736.247445
ORTHOMCL1183	 -2159.011072
ORTHOMCL11839	  -373.743436
ORTHOMCL1184	 -2769.891281
ORTHOMCL11841	  -485.730425
ORTHOMCL11848	  -514.330804
ORTHOMCL1186	  -936.855353
ORTHOMCL11860	  -840.711775
ORTHOMCL11865	  -943.968281
ORTHOMCL11872	 -1216.168141
ORTHOMCL11876	 -2222.582523
ORTHOMCL11894	 -1053.503522
ORTHOMCL11899	  -570.604960
ORTHOMCL11902	 -1334.620363
ORTHOMCL11906	  -480.203644
ORTHOMCL11907	 -1032.961884
ORTHOMCL11908	  -903.254885
ORTHOMCL11911	 -2229.579116
ORTHOMCL11924	 -1371.161843
ORTHOMCL1193	  -915.677849
ORTHOMCL11930	  -985.821144
ORTHOMCL1194	 -1951.809273
ORTHOMCL11945	  -549.554564
ORTHOMCL11951	 -1802.810514
ORTHOMCL11954	 -2364.004039
ORTHOMCL1196	 -2741.625724
ORTHOMCL1197	 -1526.320805
ORTHOMCL1198	 -1256.831589
ORTHOMCL11981	 -1162.519243
ORTHOMCL11982	  -741.873071
ORTHOMCL1199	 -2750.285469
ORTHOMCL11990	 -2055.919955
ORTHOMCL1201	 -3143.491062
ORTHOMCL1204	 -3383.226136
ORTHOMCL1205	 -2866.513854
ORTHOMCL1206	 -3103.214816
ORTHOMCL1207	 -1084.425881
ORTHOMCL1208	 -1154.872147
ORTHOMCL1209	 -1246.504891
ORTHOMCL1210	 -1943.938729
ORTHOMCL1211	 -5235.241457
ORTHOMCL1212	 -1370.911886
ORTHOMCL1214	 -1750.512578
ORTHOMCL1216	 -4442.726246
ORTHOMCL1218	 -1914.277959
ORTHOMCL1219	 -2141.289937
ORTHOMCL1220	 -1327.370015
ORTHOMCL1223	 -7773.728276
ORTHOMCL1227	 -2202.018802
ORTHOMCL1228	  -791.754140
ORTHOMCL1230	 -3347.460215
ORTHOMCL1231	 -3013.835587
ORTHOMCL1234	 -2936.966386
ORTHOMCL1239	   -59.312251
ORTHOMCL1240	 -2590.948135
ORTHOMCL1243	 -2100.445663
ORTHOMCL1249	 -6275.834102
ORTHOMCL1250	 -2138.595988
ORTHOMCL1253	  -849.719616
ORTHOMCL1254	 -1183.972867
ORTHOMCL1258	 -1887.763116
ORTHOMCL1259	 -4339.434463
ORTHOMCL1260	 -4138.901897
ORTHOMCL1262	 -1630.608985
ORTHOMCL1263	 -1992.367604
ORTHOMCL1264	 -1119.631285
ORTHOMCL1265	 -1011.927277
ORTHOMCL1266	 -2474.422879
ORTHOMCL1270	 -1221.585773
ORTHOMCL1272	 -4043.062513
ORTHOMCL1273	 -2519.930293
ORTHOMCL1274	 -1858.789724
ORTHOMCL1277	 -1339.331250
ORTHOMCL1279	 -1470.779215
ORTHOMCL1282	 -4921.149230
ORTHOMCL1284	 -1557.634694
ORTHOMCL1286	  -608.317155
ORTHOMCL1289	 -1065.499539
ORTHOMCL1290	 -4380.899830
ORTHOMCL1292	 -2437.809476
ORTHOMCL1293	 -4340.110118
ORTHOMCL1296	 -4557.254361
ORTHOMCL1300	 -3099.111490
ORTHOMCL1303	 -1574.232603
ORTHOMCL1304	 -6430.765516
ORTHOMCL1305	 -2007.633979
ORTHOMCL1306	 -2380.803467
ORTHOMCL1308	 -2012.142276
ORTHOMCL1311	 -2713.665141
ORTHOMCL1314	 -2155.650609
ORTHOMCL1317	 -4304.381583
ORTHOMCL1318	  -470.198944
ORTHOMCL1319	 -4737.638617
ORTHOMCL1320	 -2141.834581
ORTHOMCL1322	 -3063.613785
ORTHOMCL1323	 -2516.991879
ORTHOMCL1324	 -2521.579238
ORTHOMCL1327	 -1936.441881
ORTHOMCL1329	 -3006.426049
ORTHOMCL1331	 -1699.120405
ORTHOMCL1332	 -2331.940174
ORTHOMCL1335	 -5440.872851
ORTHOMCL1336	 -4770.437647
ORTHOMCL1339	 -4229.359834
ORTHOMCL1342	 -6227.067113
ORTHOMCL1343	 -1744.847103
ORTHOMCL1345	 -3003.882780
ORTHOMCL1346	 -1972.597380
ORTHOMCL1347	  -745.528995
ORTHOMCL1348	 -1646.537925
ORTHOMCL1350	 -2919.817533
ORTHOMCL1353	 -2547.359196
ORTHOMCL1354	 -1823.138141
ORTHOMCL1357	 -2367.176922
ORTHOMCL1359	 -1787.490506
ORTHOMCL1360	  -426.156101
ORTHOMCL1361	 -10475.629416
ORTHOMCL1364	 -1320.285502
ORTHOMCL1365	 -5579.223757
ORTHOMCL1366	 -3989.774445
ORTHOMCL1368	 -6616.287455
ORTHOMCL1369	  -670.355756
ORTHOMCL1370	 -6436.838200
ORTHOMCL1373	 -3440.068029
ORTHOMCL1375	 -2008.709750
ORTHOMCL1377	 -2148.869121
ORTHOMCL1380	 -1546.444826
ORTHOMCL1381	 -1737.265633
ORTHOMCL1382	 -7357.776543
ORTHOMCL1384	 -2547.810831
ORTHOMCL1386	 -2583.275704
ORTHOMCL1387	 -1539.971913
ORTHOMCL1388	 -4192.764757
ORTHOMCL1389	 -4835.965486
ORTHOMCL1390	  -903.867967
ORTHOMCL1393	 -2928.776870
ORTHOMCL1394	 -1070.969712
ORTHOMCL1395	 -2944.111741
ORTHOMCL1398	 -2988.504057
ORTHOMCL1400	  -429.913227
ORTHOMCL1404	 -2734.395831
ORTHOMCL1407	 -1404.287690
ORTHOMCL1409	 -1711.307750
ORTHOMCL1410	  -867.286472
ORTHOMCL143	 -9245.248806
ORTHOMCL1487	 -1849.262804
ORTHOMCL1488	  -574.846764
ORTHOMCL1490	 -7244.677532
ORTHOMCL1491	  -784.360916
ORTHOMCL1492	 -2660.273108
ORTHOMCL1494	 -1606.752563
ORTHOMCL1495	  -862.279042
ORTHOMCL1496	 -2894.135453
ORTHOMCL1497	 -1695.881053
ORTHOMCL1498	 -1391.936152
ORTHOMCL1500	 -2650.421227
ORTHOMCL1501	 -2021.245318
ORTHOMCL1502	  -644.411247
ORTHOMCL1503	  -912.559607
ORTHOMCL1504	 -2299.528200
ORTHOMCL1505	 -1041.986071
ORTHOMCL1510	  -750.246522
ORTHOMCL1511	 -2651.899665
ORTHOMCL1512	 -3716.839946
ORTHOMCL1514	 -3715.602693
ORTHOMCL1517	 -2710.285918
ORTHOMCL1519	 -2081.917757
ORTHOMCL1520	 -2933.108746
ORTHOMCL1522	 -1769.545288
ORTHOMCL1523	 -1706.310513
ORTHOMCL1525	 -4850.054659
ORTHOMCL1527	 -1999.273607
ORTHOMCL1528	 -1605.235450
ORTHOMCL1529	 -2732.275992
ORTHOMCL1530	 -5930.709093
ORTHOMCL1531	 -2894.602179
ORTHOMCL1532	 -2587.034083
ORTHOMCL1538	  -225.383977
ORTHOMCL1540	 -2050.818505
ORTHOMCL1541	 -6625.324317
ORTHOMCL1542	 -1900.268135
ORTHOMCL1546	 -2833.796266
ORTHOMCL1548	 -1666.984305
ORTHOMCL1550	 -1671.296684
ORTHOMCL1551	 -1994.005280
ORTHOMCL1552	 -4046.227920
ORTHOMCL1553	 -2054.424991
ORTHOMCL1554	 -2159.108057
ORTHOMCL1555	 -2604.813521
ORTHOMCL1556	  -730.240341
ORTHOMCL1559	 -2380.225240
ORTHOMCL1564	 -4192.840380
ORTHOMCL1566	 -3789.269736
ORTHOMCL1568	 -1907.808986
ORTHOMCL1569	 -1672.020598
ORTHOMCL157	 -11047.886409
ORTHOMCL1570	 -7177.321505
ORTHOMCL1571	 -4864.585422
ORTHOMCL1572	  -839.625145
ORTHOMCL1573	 -5279.200367
ORTHOMCL1574	 -1896.830350
ORTHOMCL1576	 -2081.855350
ORTHOMCL1579	 -1096.620340
ORTHOMCL1580	 -2064.846201
ORTHOMCL1581	 -2173.366829
ORTHOMCL1582	 -4971.192057
ORTHOMCL1583	 -6124.733015
ORTHOMCL1585	 -6917.831673
ORTHOMCL1586	 -5550.385801
ORTHOMCL1587	 -2026.593505
ORTHOMCL1588	 -1689.690657
ORTHOMCL1590	 -2475.284813
ORTHOMCL1591	 -3687.901017
ORTHOMCL1592	 -1189.092414
ORTHOMCL1594	 -2427.809552
ORTHOMCL1595	 -6652.456049
ORTHOMCL1596	  -518.095330
ORTHOMCL1601	  -235.256428
ORTHOMCL1604	 -3545.680177
ORTHOMCL1605	 -2186.979951
ORTHOMCL1606	 -4827.685846
ORTHOMCL1610	 -1108.012675
ORTHOMCL1611	 -5214.601814
ORTHOMCL1613	 -1325.363307
ORTHOMCL1614	 -4579.797913
ORTHOMCL1618	 -2510.198036
ORTHOMCL1620	  -904.222009
ORTHOMCL1622	  -964.692503
ORTHOMCL1623	 -5524.121295
ORTHOMCL1624	 -1319.665104
ORTHOMCL1625	 -3816.378120
ORTHOMCL1626	 -1582.347975
ORTHOMCL1629	 -2798.004763
ORTHOMCL1632	 -2402.946495
ORTHOMCL1633	 -2080.409140
ORTHOMCL1637	 -4270.995957
ORTHOMCL1640	 -1737.787813
ORTHOMCL1642	 -3481.449205
ORTHOMCL1644	 -2955.946594
ORTHOMCL1645	 -2945.356848
ORTHOMCL1648	 -1987.860097
ORTHOMCL1649	 -2029.580388
ORTHOMCL1651	 -2598.039343
ORTHOMCL1652	  -604.159913
ORTHOMCL1655	 -3850.882999
ORTHOMCL1656	 -5888.285403
ORTHOMCL1657	 -2760.282940
ORTHOMCL1658	 -1182.798705
ORTHOMCL1659	 -5326.382274
ORTHOMCL1660	 -8089.584981
ORTHOMCL1661	 -2683.244701
ORTHOMCL1663	 -5810.068147
ORTHOMCL1665	 -1388.996835
ORTHOMCL1666	  -867.715124
ORTHOMCL1668	 -3381.513235
ORTHOMCL1670	 -3656.720194
ORTHOMCL1673	 -2438.139603
ORTHOMCL1675	 -3253.963886
ORTHOMCL1676	 -2783.671955
ORTHOMCL1678	 -3457.229389
ORTHOMCL1680	 -7059.859100
ORTHOMCL1681	  -935.132638
ORTHOMCL1683	 -1828.416244
ORTHOMCL1684	 -4668.027613
ORTHOMCL1686	 -8431.377484
ORTHOMCL1687	 -3188.547145
ORTHOMCL1688	 -2143.862074
ORTHOMCL169	 -5123.858272
ORTHOMCL1691	 -2224.954466
ORTHOMCL1701	 -1577.696195
ORTHOMCL1702	  -810.358929
ORTHOMCL1703	 -4489.000823
ORTHOMCL1704	 -1356.751236
ORTHOMCL1708	 -1940.174255
ORTHOMCL1710	 -3124.675992
ORTHOMCL1711	 -3174.912623
ORTHOMCL1715	 -2529.367832
ORTHOMCL1716	 -2549.955081
ORTHOMCL1717	 -7345.115250
ORTHOMCL1718	 -5158.669068
ORTHOMCL1720	 -1995.583664
ORTHOMCL1722	 -1287.754235
ORTHOMCL1724	 -2761.486114
ORTHOMCL1727	 -3177.291308
ORTHOMCL1728	 -1938.103455
ORTHOMCL1731	  -277.873513
ORTHOMCL1733	 -2770.396196
ORTHOMCL1734	 -2231.304752
ORTHOMCL1736	 -1379.979965
ORTHOMCL1737	 -1763.047116
ORTHOMCL1739	 -5575.284540
ORTHOMCL1742	 -1093.609314
ORTHOMCL1744	 -3419.558206
ORTHOMCL1748	 -2787.708970
ORTHOMCL1752	 -2132.950895
ORTHOMCL1754	 -3302.984391
ORTHOMCL1757	 -1252.885763
ORTHOMCL1759	  -968.368407
ORTHOMCL1764	 -2600.274641
ORTHOMCL1766	 -2536.600234
ORTHOMCL1767	 -5702.454515
ORTHOMCL1771	 -4417.127248
ORTHOMCL1773	 -3198.706248
ORTHOMCL1775	 -2194.931597
ORTHOMCL1776	  -523.390923
ORTHOMCL1777	  -399.279864
ORTHOMCL1778	 -1639.730028
ORTHOMCL1779	 -1523.517560
ORTHOMCL1780	 -4405.787234
ORTHOMCL1781	  -705.150053
ORTHOMCL1782	 -1212.863221
ORTHOMCL1783	 -5313.702644
ORTHOMCL1784	 -2429.679059
ORTHOMCL1786	 -2457.146827
ORTHOMCL1787	 -1125.232326
ORTHOMCL1788	  -582.934180
ORTHOMCL1789	 -2011.731143
ORTHOMCL1790	  -750.980046
ORTHOMCL1791	 -2621.020070
ORTHOMCL1793	 -1733.508538
ORTHOMCL1797	  -610.043211
ORTHOMCL1799	 -1857.592497
ORTHOMCL1801	  -904.727213
ORTHOMCL1803	 -1159.049401
ORTHOMCL1804	 -3474.296437
ORTHOMCL1805	  -930.864733
ORTHOMCL1806	 -4500.109847
ORTHOMCL1807	  -943.364500
ORTHOMCL1811	 -2766.847261
ORTHOMCL1813	 -2973.732869
ORTHOMCL1814	 -1343.899528
ORTHOMCL1815	 -1708.186840
ORTHOMCL1816	 -3181.231216
ORTHOMCL1818	 -3035.440365
ORTHOMCL182	 -13963.460634
ORTHOMCL1822	 -4255.411234
ORTHOMCL1824	 -1389.655033
ORTHOMCL1825	 -1434.690923
ORTHOMCL1826	 -3014.548087
ORTHOMCL1827	 -3155.607190
ORTHOMCL1828	 -2556.791292
ORTHOMCL1829	  -767.703309
ORTHOMCL1831	 -2220.442035
ORTHOMCL1833	 -2817.550472
ORTHOMCL1834	 -5449.784860
ORTHOMCL1836	 -1848.871798
